TimeStamp	Reference	Position	Speed	Current	Voltage	Error	Kp x Error	Error Sum / Ti	Td x Delta PV	PID Output			TimeStamp	Position		TimeStamp	Reference	Position
10.07	9.999237	-0.34	21.527778	92.390068	54.224192	10.337987	49.617762	50.893416	-38.796063	61.712062								
10.08	9.999237	3.32	26.736111	58.066931	36.236289	6.678874	32.051575	55.147631	-46.102083	41.094072								
10.09	9.999237	7.22	27.083333	15.712127	19.249585	2.778668	13.331807	57.509728	-49.14168	21.696803								
10.1	9.999237	11	26.041667	-0.270601	4.871107	-1.002518	-4.817273	57.955291	-47.640192	5.494774								
10.11	9.999237	14.7	25.347222	-12.865059	-11.248347	-4.701305	-22.572671	56.527047	-46.602579	-12.651255								
10.12	9.999237	18.22	24.305556	-42.225261	-27.143908	-8.223087	-39.476616	53.295186	-44.37171	-30.556191								
10.12	9.999237	18.22	24.305556	-42.225261	-27.143908	-8.223087	-39.476616	53.295186	-44.37171	-30.556191								
10.13	9.999237	21.58	23.263889	-70.433969	-43.918395	-11.583124	-55.605402	48.342107	-42.336156	-49.602502								
10.14	9.999237	24.48	17.708333	-84.197193	-56.728671	-14.482338	-69.52163	41.826505	-36.528573	-64.226749								
10.15	9.999237	25.7	4.861111	-85.777618	-50.027526	-15.703059	-75.381094	34.279393	-15.379568	-56.484321								
10.16	9.999237	26.42	4.861111	-92.41022	-54.54468	-16.423285	-78.838788	26.247044	-9.07454	-61.669337								
10.17	9.999237	26.74	0.347222	-87.286074	-58.840254	-16.740673	-80.361639	17.955291	-3.996338	-66.405737								
10.18	9.999237	26.08	-6.25	-88.247571	-52.334059	-16.081483	-77.196918	9.748989	8.308537	-59.142443								
10.19	9.999237	24.96	-8.680556	-92.09068	-49.274054	-14.961471	-71.819638	1.988251	14.113069	-55.72137								
10.2	9.999237	23.38	-12.152778	-73.695574	-43.731858	-13.380636	-64.232853	-5.101091	19.920653	-49.416342								
10.21	9.999237	21.2	-15.972222	-54.888809	-33.265683	-11.201648	-53.774319	-11.247425	27.455558	-37.569238								
10.22	9.999237	18.72	-17.708333	-28.433249	-23.770879	-8.720531	-41.863127	-16.22797	31.26421	-26.829938								
10.23	9.999237	16.14	-18.055556	-8.457719	-15.037521	-6.141756	-29.485008	-19.945068	32.494087	-16.93904								
10.24	9.999237	13.62	-17.361111	-1.698453	-7.126316	-3.620966	-17.387655	-22.386511	31.764706	-8.012512								
10.25	9.999237	11.18	-16.666667	1.827996	1.25477	-1.182574	-5.680934	-23.58587	30.724041	1.454185								
10.26	9.999237	8.88	-15.625	9.04498	9.504181	1.118486	5.363546	-23.604181	28.993668	10.749981								
10.27	9.999237	6.7	-15.277778	23.484707	18.399633	3.297475	15.82208	-22.499428	27.455558	20.775158								
10.28	9.999237	4.68	-13.541667	39.881972	27.073315	5.317769	25.520714	-20.347906	25.456626	30.626383								
10.28	9.999237	4.68	-13.541667	39.881972	27.073315	5.317769	25.520714	-20.347906	25.456626	30.626383								
10.29	9.999237	3.42	-6.597222	57.666787	26.540571	6.578164	31.56939	-17.375448	15.883116	30.074006								
10.3	9.999237	2.5	-5.902778	49.502699	29.747275	7.496757	35.979248	-13.856718	11.57702	33.696498								
10.31	9.999237	2.1	-1.388889	54.416697	29.045806	7.896544	37.898833	-10.008392	5.040055	32.927443								
10.32	9.999237	2.08	0.347222	45.351565	28.467855	7.917906	37.999542	-6.056306	0.270085	32.210269								
10.33	9.999237	2.42	3.125	39.536524	27.206771	7.579156	36.37293	-2.183566	-4.267948	29.918364								
10.34	9.999237	3	4.166667	32.503778	24.508748	6.996262	33.577478	1.460288	-7.344167	27.690547								
10.35	9.999237	3.8	6.25	26.622526	21.612608	6.196689	29.738308	4.759289	-10.07248	24.422065								
10.36	9.999237	4.7	6.25	18.547679	19.199556	5.296407	25.416953	7.631037	-11.342031	21.702907								
10.37	9.999237	5.72	6.944444	13.475351	15.649004	4.277104	20.52491	10.023651	-12.840467	17.705043								
10.38	9.999237	6.74	6.944444	6.762145	13.009241	3.257801	15.632868	11.906615	-12.840467	14.695964								
10.39	9.999237	7.78	7.291667	3.140698	9.549298	2.217136	10.637064	13.273823	-13.112078	10.795758								
10.4	9.999237	8.76	6.597222	2.081324	6.85073	1.237507	5.934234	14.137484	-12.343023	7.725643								
10.41	9.999237	9.66	5.902778	1.157251	4.240049	0.337224	1.612879	14.531167	-11.342031	4.798962								
10.42	9.999237	10.48	5.555556	-0.063332	1.638704	-0.480659	-2.311742	14.494545	-10.304417	1.875334								
10.43	9.999237	11.26	5.208333	-0.961497	-1.686901	-1.261921	-6.062409	14.058137	-9.843595	-1.850919								
10.44	9.999237	11.96	4.513889	-2.184959	-4.431325	-1.960784	-9.416342	13.252461	-8.80293	-4.969863								
10.45	9.999237	12.58	4.166667	-2.970853	-7.255494	-2.583352	-12.407111	12.114137	-7.841611	-8.137636								
10.46	9.999237	13.14	3.819444	-5.322778	-10.176272	-3.141833	-15.086595	10.682841	-7.035935	-11.442741								
10.47	9.999237	13.62	3.125	-9.197553	-12.81231	-3.620966	-17.387655	8.992142	-6.034943	-14.433509								
10.48	9.999237	14	2.777778	-12.496582	-15.032901	-4.002441	-19.218738	7.084764	-4.805066	-16.942092								
10.49	9.999237	14.3	2.083333	-14.940626	-17.24929	-4.301518	-20.653086	5.006485	-3.767453	-19.417105								
10.5	9.999237	14.5	1.041667	-16.233177	-18.941493	-4.502937	-21.620508	2.806134	-2.537575	-21.355001								
10.51	9.999237	14.52	-0.347222	-20.59158	-18.971408	-4.521248	-21.70901	0.547799	-0.230411	-21.394675								
10.52	9.999237	14.24	-2.430556	-21.029147	-16.43019	-4.243534	-20.375372	-1.643397	3.501946	-18.519875								
10.53	9.999237	13.74	-3.819444	-15.032746	-13.574066	-3.743038	-17.973602	-3.642329	6.306554	-15.312428								
10.54	9.999237	13.16	-4.166667	-8.29651	-11.760113	-3.163195	-15.190356	-5.36965	7.307546	-13.255512								
10.55	9.999237	12.58	-3.819444	-4.724001	-10.596647	-2.583352	-12.407111	-6.80705	7.307546	-11.909667								
10.56	9.999237	12.06	-3.472222	-3.40842	-10.015362	-2.061494	-9.901579	-7.966735	6.578164	-11.293202								
10.57	9.999237	11.56	-3.125	-3.086002	-8.953107	-1.560998	-7.499809	-8.873121	6.306554	-10.069429								
10.58	9.999237	11.08	-3.125	-2.783735	-7.76229	-1.081865	-5.198749	-9.535363	6.037995	-8.699168								
10.59	9.999237	10.66	-2.777778	-2.461317	-6.986444	-0.660716	-3.178454	-9.971771	5.308614	-7.844663								
10.6	9.999237	10.28	-2.430556	-2.184959	-6.068989	-0.282292	-1.359579	-10.209812	4.768444	-6.803998								
10.6	9.999237	10.28	-2.430556	-2.184959	-6.068989	-0.282292	-1.359579	-10.209812	4.768444	-6.803998								
10.61	9.999237	9.94	-2.083333	-2.00072	-5.105657	0.056458	0.263981	-10.264744	4.271	-5.732815								
10.62	9.999237	9.62	-2.083333	-1.609212	-3.852062	0.376898	1.80209	-10.157931	4.039063	-4.319829								
10.63	9.999237	9.34	-1.736111	-1.171644	-2.888099	0.657664	3.150988	-9.901579	3.538567	-3.215076								
10.64	9.999237	9.04	-2.083333	-0.800288	-1.060686	0.956741	4.585336	-9.498741	3.770504	-1.145953								
10.65	9.999237	8.78	-1.736111	-0.040302	0.144639	1.219196	5.845731	-8.95552	3.309682	0.196841								
10.66	9.999237	8.54	-1.736111	0.535444	1.493654	1.457237	6.990158	-8.287175	3.00145	1.701381								
10.67	9.999237	8.34	-1.388889	1.042101	2.601848	1.658656	7.954528	-7.508965	2.540627	2.983139								
10.68	9.999237	8.2	-1.041667	1.436488	3.322404	1.799039	8.628977	-6.645304	1.771572	3.752193								
10.69	9.999237	8.1	-0.347222	1.620727	3.998555	1.896696	9.098955	-5.720607	1.231403	4.606699								
10.7	9.999237	8.02	-0.347222	1.735876	5.110576	1.979095	9.492638	-4.753185	1.039139	5.77554								
10.71	9.999237	8	0	1.943145	5.351641	1.997406	9.58114	-3.758297	0.233463	6.053254								
10.72	9.999237	8	0	2.081324	6.034521	1.997406	9.58114	-2.760357	0.001526	6.819257								
10.73	9.999237	8	0	2.173444	6.894456	1.997406	9.58114	-1.762417	0.001526	7.817197								
10.74	9.999237	8.02	0	2.334653	7.531082	1.979095	9.492638	-0.770581	-0.230411	8.488594								
10.75	9.999237	8.02	0	2.518892	8.587534	1.979095	9.492638	0.218204	0.001526	9.709316								
10.76	9.999237	8.02	0	3.002519	9.45284	1.979095	9.492638	1.206989	0.001526	10.6981								
10.76	9.999237	8.02	0	3.002519	9.45284	1.979095	9.492638	1.206989	0.001526	10.6981								
10.77	9.999237	8.02	0	3.765383	10.365791	1.979095	9.492638	2.195773	0.001526	11.686885								
10.78	9.999237	8.06	0.347222	4.824757	10.565562	1.93637	9.288167	3.175402	-0.535592	11.924926								
10.79	9.999237	8.12	0.694444	5.768982	10.985581	1.878386	9.010452	4.127565	-0.727855	12.407111								
10.8	9.999237	8.22	0.694444	6.992443	10.878506	1.777676	8.528267	5.040055	-1.268025	12.297246								
10.81	9.999237	8.34	0.694444	6.324577	10.947933	1.658656	7.954528	5.900664	-1.49691	12.35523								
10.82	9.999237	8.46	0.694444	6.232458	11.085352	1.536584	7.368582	6.697185	-1.536584	12.526131								
10.83	9.999237	8.58	0.694444	6.370637	11.285534	1.417563	6.797894	7.435721	-1.49691	12.733654								
10.84	9.999237	8.72	1.041667	6.554876	11.037155	1.27718	6.123445	8.107118	-1.768521	12.458991								
10.85	9.999237	8.86	1.041667	5.88701	10.944347	1.136797	5.452049	8.711376	-1.768521	12.391852								
10.86	9.999237	9	1.041667	5.838071	10.851475	0.996414	4.7776	9.24239	-1.768521	12.248417								
10.87	9.999237	9.12	1.041667	5.88701	10.98198	0.877394	4.206912	9.712367	-1.49691	12.419318								
10.88	9.999237	9.24	0.694444	6.048219	10.844366	0.758373	3.633173	10.118257	-1.49691	12.251469								
10.89	9.999237	9.36	1.041667	6.025189	10.651578	0.639353	3.062486	10.469215	-1.49691	12.031739								
10.9	9.999237	9.46	0.694444	5.768982	10.699775	0.538643	2.580301	10.762188	-1.268025	12.071412								
10.91	9.999237	9.58	0.694444	6.071249	10.124726	0.416571	1.994354	11.000229	-1.536584	11.454948								
10.92	9.999237	9.68	0.694444	5.032026	10.169606	0.318914	1.524376	11.183337	-1.228351	11.47631								
10.92	9.999237	9.68	0.694444	5.032026	10.169606	0.318914	1.524376	11.183337	-1.228351	11.47631								
10.93	9.999237	9.78	0.694444	4.962936	9.832226	0.218204	1.042191	11.317617	-1.268025	11.088731								
10.94	9.999237	9.86	0.694444	4.962936	9.800062	0.138857	0.660716	11.406119	-0.999466	11.064317								
10.95	9.999237	9.92	0.347222	4.985966	9.784028	0.077821	0.367742	11.458	-0.767529	11.055161								
10.96	9.999237	9.96	0.347222	4.870817	9.883661	0.038148	0.178531	11.485466	-0.49897	11.161975								
10.97	9.999237	10	0	5.216265	9.687634	-0.001526	-0.013733	11.494621	-0.49897	10.978866								
10.98	9.999237	10.04	0.347222	4.939906	9.54617	-0.041199	-0.202945	11.482414	-0.49897	10.777447								
10.99	9.999237	10.06	0	4.916877	9.642596	-0.062562	-0.306706	11.458	-0.267033	10.881209								
11	9.999237	10.08	0	5.008996	9.549298	-0.080873	-0.395209	11.421378	-0.230411	10.792706								
11.01	9.999237	10.08	0	4.939906	9.73284	-0.080873	-0.395209	11.378653	0.001526	10.981918								
11.02	9.999237	10.1	0	5.446564	9.353318	-0.102235	-0.495918	11.332876	-0.267033	10.566873								
11.03	9.999237	10.1	0	4.962936	9.549298	-0.102235	-0.495918	11.280995	0.001526	10.783551								
11.04	9.999237	10.1	0	5.242173	9.497957	-0.102235	-0.495918	11.229114	0.001526	10.73167								
11.05	9.999237	10.1	0	5.055056	9.446648	-0.102235	-0.495918	11.177234	0.001526	10.679789								
11.06	9.999237	10.1	0	5.147175	9.401531	-0.102235	-0.495918	11.125353	0.001526	10.627909								
11.07	9.999237	10.1	0	5.032026	9.350254	-0.102235	-0.495918	11.073472	0.001526	10.576028								
11.08	9.999237	10.1	0	4.801727	9.314252	-0.102235	-0.495918	11.021592	0.001526	10.524147								
11.09	9.999237	10.1	0	4.663548	9.253859	-0.102235	-0.495918	10.969711	0.001526	10.472267								
11.1	9.999237	10.1	0	4.778697	9.214714	-0.102235	-0.495918	10.91783	0.001526	10.420386								
11.11	9.999237	10.1	0	4.709608	9.163468	-0.102235	-0.495918	10.865949	0.001526	10.368505								
11.12	9.999237	10.1	0	4.617488	9.118225	-0.102235	-0.495918	10.814069	0.001526	10.316625								
11.13	9.999237	10.1	0	4.594458	9.06404	-0.102235	-0.495918	10.762188	0.001526	10.264744								
11.14	9.999237	10.12	0	4.571429	8.675493	-0.123598	-0.59968	10.704204	-0.267033	9.83444								
11.15	9.999237	10.12	0	3.903562	8.877002	-0.123598	-0.59968	10.643168	0.001526	10.041962								
11.16	9.999237	10.12	0	4.225981	8.828757	-0.123598	-0.59968	10.57908	0.001526	9.977874								
11.17	9.999237	10.12	0	4.110831	8.766317	-0.123598	-0.59968	10.518044	0.001526	9.916838								
11.18	9.999237	10.12	0	4.110831	8.72369	-0.123598	-0.59968	10.453956	0.001526	9.85275								
11.19	9.999237	10.12	0	4.018712	8.68118	-0.123598	-0.59968	10.39292	0.001526	9.791714								
11.2	9.999237	10.12	0	3.972652	8.581911	-0.123598	-0.59968	10.328832	0.001526	9.727626								
11.21	9.999237	10.12	0	3.834473	8.530902	-0.123598	-0.59968	10.267796	0.001526	9.66659								
11.22	9.999237	10.12	0	3.834473	8.485485	-0.123598	-0.59968	10.203708	0.001526	9.602502								
11.23	9.999237	10.12	0	3.670385	8.437272	-0.123598	-0.59968	10.142672	0.001526	9.541466								
11.24	9.999237	10.12	0	3.647355	8.38631	-0.123598	-0.59968	10.078584	0.001526	9.477379								
11.24	9.999237	10.12	0	3.647355	8.38631	-0.123598	-0.59968	10.078584	0.001526	9.477379								
11.25	9.999237	10.12	0	3.489025	8.330085	-0.123598	-0.59968	10.017548	0.001526	9.416342								
11.26	9.999237	10.12	0	3.512055	8.29535	-0.123598	-0.59968	9.95346	0.001526	9.352255								
11.27	9.999237	10.12	0	3.417056	8.196207	-0.123598	-0.59968	9.892424	0.001526	9.291218								
11.28	9.999237	10.12	0	3.324937	8.147994	-0.123598	-0.59968	9.828336	0.001526	9.227131								
11.29	9.999237	10.12	0	3.278877	8.102435	-0.123598	-0.59968	9.7673	0.001526	9.166094								
11.3	9.999237	10.12	0	3.255847	8.054206	-0.123598	-0.59968	9.703212	0.001526	9.102007								
11.31	9.999237	10.12	0	3.163728	8.003355	-0.123598	-0.59968	9.642176	0.001526	9.04097								
11.32	9.999237	10.12	0	3.140698	7.957748	-0.123598	-0.59968	9.578088	0.001526	8.976883								
11.33	9.999237	10.12	0	3.140698	7.899319	-0.123598	-0.59968	9.517052	0.001526	8.915846								
11.34	9.999237	10.12	0	3.140698	7.813062	-0.123598	-0.59968	9.452964	0.001526	8.851759								
11.35	9.999237	10.12	0	3.025549	7.759747	-0.123598	-0.59968	9.391928	0.001526	8.790723								
11.36	9.999237	10.12	0	3.002519	7.714077	-0.123598	-0.59968	9.32784	0.001526	8.726635								
11.37	9.999237	10.12	0	2.956459	7.668376	-0.123598	-0.59968	9.266804	0.001526	8.665599								
11.38	9.999237	10.12	0	2.86434	7.625139	-0.123598	-0.59968	9.202716	0.001526	8.601511								
11.39	9.999237	10.12	0	3.025549	7.566958	-0.123598	-0.59968	9.14168	0.001526	8.540475								
11.4	9.999237	10.12	0	2.88737	7.473012	-0.123598	-0.59968	9.077592	0.001526	8.476387								
11.4	9.999237	10.12	0	2.88737	7.473012	-0.123598	-0.59968	9.077592	0.001526	8.476387								
11.41	9.999237	10.12	0	2.910399	7.424799	-0.123598	-0.59968	9.016556	0.001526	8.415351								
11.42	9.999237	10.12	0	2.84131	7.38142	-0.123598	-0.59968	8.952468	0.001526	8.351263								
11.43	9.999237	10.12	0	2.88737	7.328373	-0.123598	-0.59968	8.891432	0.001526	8.290227								
11.44	9.999237	10.12	0	2.88737	7.28016	-0.123598	-0.59968	8.827344	0.001526	8.226139								
11.45	9.999237	10.12	0	2.81828	7.229578	-0.123598	-0.59968	8.766308	0.001526	8.165103								
11.46	9.999237	10.12	0	2.84131	7.188442	-0.123598	-0.59968	8.70222	0.001526	8.101015								
11.47	9.999237	10.12	0	2.79525	7.091952	-0.123598	-0.59968	8.641184	0.001526	8.039979								
11.48	9.999237	10.12	0	2.72616	7.039095	-0.123598	-0.59968	8.577096	0.001526	7.975891								
11.49	9.999237	10.12	0	2.680101	6.981863	-0.123598	-0.59968	8.51606	0.001526	7.914855								
11.5	9.999237	10.12	0	2.703131	6.929163	-0.123598	-0.59968	8.451972	0.001526	7.850767								
11.51	9.999237	10.12	0	2.72616	6.896715	-0.123598	-0.59968	8.390936	0.001526	7.789731								
11.52	9.999237	10.12	0	2.657071	6.859562	-0.123598	-0.59968	8.326848	0.001526	7.725643								
11.53	9.999237	10.12	0	2.680101	6.802485	-0.123598	-0.59968	8.265812	0.001526	7.664607								
11.54	9.999237	10.12	0	2.657071	6.699409	-0.123598	-0.59968	8.201724	0.001526	7.600519								
11.55	9.999237	10.12	0	2.611011	6.653391	-0.123598	-0.59968	8.140688	0.001526	7.539483								
11.56	9.999237	10.12	0	2.634041	6.605178	-0.123598	-0.59968	8.0766	0.001526	7.475395								
11.56	9.999237	10.12	0	2.634041	6.605178	-0.123598	-0.59968	8.0766	0.001526	7.475395								
11.57	9.999237	10.12	0	2.611011	6.548506	-0.123598	-0.59968	8.015564	0.001526	7.414359								
11.58	9.999237	10.12	0	2.564951	6.51515	-0.123598	-0.59968	7.951476	0.001526	7.350271								
11.59	9.999237	10.12	0	2.564951	6.464773	-0.123598	-0.59968	7.89044	0.001526	7.289235								
11.6	9.999237	10.12	0	2.587981	6.362028	-0.123598	-0.59968	7.826352	0.001526	7.225147								
11.61	9.999237	10.12	0	2.564951	6.315901	-0.123598	-0.59968	7.765316	0.001526	7.164111								
11.62	9.999237	10.12	0	2.587981	6.267688	-0.123598	-0.59968	7.701228	0.001526	7.100023								
11.63	9.584192	10.12	0	2.472832	4.34059	-0.538643	-2.592508	7.536431	0.001526	4.942397								
11.64	9.166094	10.12	0	1.874055	2.267495	-0.956741	-4.597543	7.161059	0.001526	2.56199								
11.65	8.751049	10.12	0	1.042101	-0.048167	-1.371786	-6.590372	6.578164	0.001526	-0.013733								
11.66	8.332952	10.12	0	0.028787	-2.509539	-1.789883	-8.598459	5.787747	0.001526	-2.812238								
11.67	7.917906	10.12	0	-1.076646	-5.157099	-2.204929	-10.588235	4.786755	0.001526	-5.803006								
11.68	7.499809	10.12	0	-2.00072	-7.990407	-2.623026	-12.596323	3.578241	0.001526	-9.019608								
11.69	7.081712	10.1	0	-2.970853	-10.741147	-3.01976	-14.500649	2.168307	0.270085	-12.065309								
11.7	6.666667	10.1	0	-6.612451	-14.151685	-3.434806	-16.493477	0.553902	0.001526	-15.9411								
11.71	6.248569	10.08	0	-11.851745	-17.184189	-3.83154	-18.397803	-1.264973	0.270085	-19.395743								
11.72	5.833524	10.06	-0.347222	-16.670745	-20.698043	-4.228275	-20.302129	-3.279164	0.233463	-23.350881								
11.73	5.415427	10.04	-0.347222	-22.02231	-24.316144	-4.62501	-22.206455	-5.494774	0.270085	-27.434195								
11.74	5.000381	9.86	-2.083333	-28.548399	-25.455452	-4.859998	-23.33257	-7.866026	2.269017	-28.932631								
11.75	4.582284	9.28	-4.861111	-33.139978	-22.726458	-4.698253	-22.557412	-10.255589	7.307546	-25.508507								
11.76	4.167239	8.44	-6.25	-24.074847	-19.940963	-4.274052	-20.521859	-12.501717	10.576028	-22.450599								
11.77	3.749142	7.48	-6.944444	-16.947103	-18.020208	-3.730831	-17.912566	-14.5037	12.114137	-20.30518								
11.78	3.334096	6.5	-6.944444	-11.342209	-16.954635	-3.166247	-15.202564	-16.22797	12.346075	-19.08751								
11.79	2.915999	5.56	-6.597222	-9.589061	-16.467567	-2.644388	-12.700084	-17.680629	11.845579	-18.538186								
11.8	2.500954	4.64	-6.597222	-8.276358	-15.611089	-2.140841	-10.283055	-18.876936	11.57702	-17.586023								
11.81	2.082856	3.68	-6.597222	-7.121986	-13.631142	-1.59762	-7.673762	-19.81384	12.114137	-15.376516								
11.82	1.667811	2.74	-6.597222	-4.631882	-12.246097	-1.072709	-5.156023	-20.482185	11.845579	-13.795682								
11.83	1.249714	1.86	-5.902778	-3.129183	-11.37104	-0.611887	-2.943465	-20.903334	11.076524	-12.773327								
11.84	0.834668	1.06	-5.555556	-2.852825	-10.785775	-0.227359	-1.097124	-21.113909	10.075532	-12.138552								
11.85	0.416571	0.32	-4.861111	-2.806765	-10.063513	0.096132	0.456245	-21.147478	9.346151	-11.348135								
11.86	0.001526	-0.34	-4.513889	-2.599496	0	0.001526	0.001526	0.001526	0.001526	0.001526								
11.87	0.001526	-1	-4.513889	1.390428	0	0.001526	0.001526	0.001526	0.001526	0.001526								
11.88	0.001526	-1.62	-4.166667	1.275279	0	0.001526	0.001526	0.001526	0.001526	0.001526								
11.88	0.001526	-1.62	-4.166667	1.275279	0	0.001526	0.001526	0.001526	0.001526	0.001526								
11.89	0.001526	-2.16	-3.819444	1.157251	0	0.001526	0.001526	0.001526	0.001526	0.001526								
11.9	0.001526	-2.6	-3.125	0.975891	0	0.001526	0.001526	0.001526	0.001526	0.001526								
11.91	0.001526	-2.96	-2.430556	0.811803	0	0.001526	0.001526	0.001526	0.001526	0.001526								
11.92	0.001526	-3.24	-2.083333	0.627564	0	0.001526	0.001526	0.001526	0.001526	0.001526								
11.93	0.001526	-3.44	-1.388889	0.489385	0	0.001526	0.001526	0.001526	0.001526	0.001526								
11.94	0.001526	-3.56	-0.694444	0.351205	0	0.001526	0.001526	0.001526	0.001526	0.001526								
11.95	0.001526	-3.64	-0.347222	0.259086	0	0.001526	0.001526	0.001526	0.001526	0.001526								
11.96	0.001526	-3.68	-0.347222	0.097877	0	0.001526	0.001526	0.001526	0.001526	0.001526								
11.97	0.001526	-3.68	0	-0.086362	0	0.001526	0.001526	0.001526	0.001526	0.001526								
11.98	0.001526	-3.68	0	-0.109392	0	0.001526	0.001526	0.001526	0.001526	0.001526								
11.99	0.001526	-3.64	0.347222	-0.155452	0	0.001526	0.001526	0.001526	0.001526	0.001526								
12	0.001526	-3.62	0	-0.155452	0	0.001526	0.001526	0.001526	0.001526	0.001526								
12.01	0.001526	-3.58	0.347222	-0.178481	0	0.001526	0.001526	0.001526	0.001526	0.001526								
12.02	0.001526	-3.56	0	-0.086362	0	0.001526	0.001526	0.001526	0.001526	0.001526								
12.03	0.001526	-3.52	0.347222	-0.086362	0	0.001526	0.001526	0.001526	0.001526	0.001526								
12.04	0.001526	-3.48	0.347222	-0.109392	0	0.001526	0.001526	0.001526	0.001526	0.001526								
12.04	0.001526	-3.48	0.347222	-0.109392	0	0.001526	0.001526	0.001526	0.001526	0.001526								
12.05	0.001526	-3.44	0	-0.063332	0	0.001526	0.001526	0.001526	0.001526	0.001526								
12.06	0.001526	-3.4	0.347222	-0.017272	0	0.001526	0.001526	0.001526	0.001526	0.001526								
12.07	0.001526	-3.4	0	-0.017272	0	0.001526	0.001526	0.001526	0.001526	0.001526								
12.08	0.001526	-3.4	0	-0.017272	0	0.001526	0.001526	0.001526	0.001526	0.001526								
12.09	0.001526	-3.4	0	-0.014394	0	0.001526	0.001526	0.001526	0.001526	0.001526								
12.1	0.001526	-3.4	0	-0.040302	0	0.001526	0.001526	0.001526	0.001526	0.001526								
12.11	0.001526	-3.4	0	-0.109392	0	0.001526	0.001526	0.001526	0.001526	0.001526								
12.12	0.001526	-3.42	-0.347222	-0.040302	0	0.001526	0.001526	0.001526	0.001526	0.001526								
12.13	0.001526	-3.42	0	0.005757	0	0.001526	0.001526	0.001526	0.001526	0.001526								
12.14	0.001526	-3.42	0	-0.017272	0	0.001526	0.001526	0.001526	0.001526	0.001526								
12.15	0.001526	-3.4	0.347222	0.005757	0	0.001526	0.001526	0.001526	0.001526	0.001526								
12.16	0.001526	-3.4	0	0.005757	0	0.001526	0.001526	0.001526	0.001526	0.001526								
12.17	0.001526	-3.4	0	0.005757	0	0.001526	0.001526	0.001526	0.001526	0.001526								
12.18	0.001526	-3.4	0	-0.017272	0	0.001526	0.001526	0.001526	0.001526	0.001526								
12.19	0.001526	-3.4	0	-0.040302	0	0.001526	0.001526	0.001526	0.001526	0.001526								
12.2	0.001526	-3.4	0	-0.017272	0	0.001526	0.001526	0.001526	0.001526	0.001526								
12.2	0.001526	-3.4	0	-0.017272	0	0.001526	0.001526	0.001526	0.001526	0.001526								
12.21	0.001526	-3.4	0	-0.063332	0	0.001526	0.001526	0.001526	0.001526	0.001526								
12.22	0.001526	-3.4	0	-0.017272	0	0.001526	0.001526	0.001526	0.001526	0.001526								
12.23	0.001526	-3.4	0	-0.040302	0	0.001526	0.001526	0.001526	0.001526	0.001526								
12.24	0.001526	-3.4	0	-0.063332	0	0.001526	0.001526	0.001526	0.001526	0.001526								
12.25	0.001526	-3.4	0	-0.040302	0	0.001526	0.001526	0.001526	0.001526	0.001526								
12.26	0.001526	-3.4	0	-0.063332	0	0.001526	0.001526	0.001526	0.001526	0.001526								
12.27	0.001526	-3.4	0	0.005757	0	0.001526	0.001526	0.001526	0.001526	0.001526								
12.28	0.001526	-3.4	0	-0.063332	0	0.001526	0.001526	0.001526	0.001526	0.001526								
12.29	0.001526	-3.4	0	-0.063332	0	0.001526	0.001526	0.001526	0.001526	0.001526								
12.3	0.001526	-3.4	0	-0.040302	0	0.001526	0.001526	0.001526	0.001526	0.001526								
12.31	0.001526	-3.4	0	0.005757	0	0.001526	0.001526	0.001526	0.001526	0.001526								
12.32	0.001526	-3.4	0	-0.017272	0	0.001526	0.001526	0.001526	0.001526	0.001526								
12.33	0.001526	-3.4	0	0.028787	0	0.001526	0.001526	0.001526	0.001526	0.001526								
12.34	0.001526	-3.4	0	-0.040302	0	0.001526	0.001526	0.001526	0.001526	0.001526								
12.35	0.001526	-3.4	0	-0.040302	0	0.001526	0.001526	0.001526	0.001526	0.001526								
12.36	0.001526	-3.4	0	-0.063332	0	0.001526	0.001526	0.001526	0.001526	0.001526								
12.37	0.001526	-3.4	0	0.028787	0	0.001526	0.001526	0.001526	0.001526	0.001526								
12.38	0.001526	-3.4	0	-0.017272	0	0.001526	0.001526	0.001526	0.001526	0.001526								
12.39	0.001526	-3.4	0	0.005757	0	0.001526	0.001526	0.001526	0.001526	0.001526								
12.4	0.001526	-3.4	0	-0.040302	0	0.001526	0.001526	0.001526	0.001526	0.001526								
12.41	0.001526	-3.4	0	-0.017272	0	0.001526	0.001526	0.001526	0.001526	0.001526								
12.42	0.001526	-3.4	0	-0.017272	0	0.001526	0.001526	0.001526	0.001526	0.001526								
12.43	0.001526	-3.4	0	-0.040302	0	0.001526	0.001526	0.001526	0.001526	0.001526								
12.44	0.001526	-3.4	0	-0.017272	0	0.001526	0.001526	0.001526	0.001526	0.001526								
12.45	0.001526	-3.4	0	-0.017272	0	0.001526	0.001526	0.001526	0.001526	0.001526								
12.46	0.001526	-3.4	0	-0.063332	0	0.001526	0.001526	0.001526	0.001526	0.001526								
12.47	0.001526	-3.4	0	0.028787	0	0.001526	0.001526	0.001526	0.001526	0.001526								
12.48	0.001526	-3.4	0	-0.017272	0	0.001526	0.001526	0.001526	0.001526	0.001526								
12.49	0.001526	-3.4	0	0.005757	0	0.001526	0.001526	0.001526	0.001526	0.001526								
12.5	0.001526	-3.4	0	-0.017272	0	0.001526	0.001526	0.001526	0.001526	0.001526								
12.51	0.001526	-3.4	0	-0.040302	0	0.001526	0.001526	0.001526	0.001526	0.001526								
