TimeStamp	Reference	Position	Speed	Current	Voltage	Error	Kp x Error	Error Sum / Ti	Td x Delta PV	PID Output		TimeStamp	Position
4.9	-9.996185	-8.82	0	-4.531126	-9.00715	-1.176471	-7.420462	-2.71458	0.001526	-10.136568		4.9	-8.82
4.91	-9.996185	-8.82	0	-4.554156	-9.055317	-1.176471	-7.420462	-2.742046	0.001526	-10.164034		4.91	-8.82
4.92	-9.996185	-8.82	0	-4.669306	-9.049377	-1.176471	-7.420462	-2.772564	0.001526	-10.194553		4.92	-8.82
4.93	-9.996185	-8.82	0	-4.600216	-9.103483	-1.176471	-7.420462	-2.803082	0.001526	-10.225071		4.93	-8.82
4.94	-9.996185	-8.82	0	-4.646276	-9.103483	-1.176471	-7.420462	-2.830549	0.001526	-10.252537		4.94	-8.82
4.95	-9.996185	-8.84	0	-4.646276	-8.766317	-1.15816	-7.304494	-2.861067	0.331121	-9.837491		4.95	-8.84
4.96	-9.996185	-8.84	0	-4.162648	-9.046407	-1.15816	-7.304494	-2.888533	0.001526	-10.194553		4.96	-8.84
4.97	-9.996185	-8.84	0	-4.577186	-9.103483	-1.15816	-7.304494	-2.919051	0.001526	-10.225071		4.97	-8.84
4.98	-9.996185	-8.84	0	-4.623246	-9.100498	-1.15816	-7.304494	-2.946517	0.001526	-10.252537		4.98	-8.84
4.99	-9.996185	-8.86	0	-4.741274	-8.68118	-1.136797	-7.170214	-2.977035	0.386053	-9.764248		4.99	-8.86
5	-9.996185	-8.86	0	-4.047499	-9.058286	-1.136797	-7.170214	-3.004501	0.001526	-10.176242		5	-8.86
5.01	9.999237	-8.86	0	-4.669306	86.093596	18.858625	100	-2.78172	0.001526	97.216754		5.01	-8.86
5.02	9.999237	-7.54	1.75	88.846348	65.031704	17.537194	100	-2.327001	-23.784237	73.88571		5.02	-7.54
5.03	9.999237	-3.7	8	88.474991	13.37247	13.698024	86.288243	-1.93637	-69.103532	15.245289		5.03	-3.7
5.04	9.999237	-0.9	7.75	8.074847	14.695624	10.896468	68.639658	-1.631189	-50.42649	16.578927		5.04	-0.9
5.05	9.999237	2.14	9.125	2.801008	-5.880056	7.85687	49.489586	-1.396201	-54.711223	-6.62089		5.05	2.14
5.05	9.999237	2.14	9.125	2.801008	-5.880056	7.85687	49.489586	-1.396201	-54.711223	-6.62089		5.05	2.14
5.06	9.999237	5	9.25	-10.458438	-18.845099	4.99733	31.474784	-1.234455	-51.470207	-21.232929		5.06	5
5.07	9.999237	7.62	8.75	-35.019791	-29.372387	2.378882	14.979782	-1.142901	-47.130541	-33.296712		5.07	7.62
5.08	9.999237	9.48	6.125	-56.535444	-27.894495	0.517281	3.251698	-1.106279	-33.507286	-31.36492		5.08	9.48
5.09	9.999237	10.14	2.125	-45.789133	-12.330644	-0.141909	-0.901808	-1.103227	-11.86389	-13.871977		5.09	10.14
5.1	9.999237	10.12	-0.875	-6.284275	-1.390904	-0.123598	-0.78584	-1.106279	0.331121	-1.56405		5.1	10.12
5.11	9.999237	9.98	-1.75	0.172724	1.302177	0.016785	0.099184	-1.106279	2.52842	1.518273		5.11	9.98
5.12	9.999237	9.84	-2	1.186038	2.120676	0.157168	0.981155	-1.106279	2.52842	2.400244		5.12	9.84
5.13	9.999237	9.68	-1.875	1.373156	3.374909	0.318914	2.000458	-1.100175	2.912947	3.810178		5.13	9.68
5.14	9.999237	9.54	-1.5	1.603454	3.80516	0.459297	2.885481	-1.087968	2.52842	4.322881		5.14	9.54
5.15	9.999237	9.42	-1	1.603454	4.143684	0.578317	3.636225	-1.075761	2.143893	4.701305		5.15	9.42
5.16	9.999237	9.2	-0.75	1.833753	6.997754	0.798047	5.018692	-1.060502	3.956664	7.911803		5.16	9.2
5.17	9.999237	8.82	-0.625	2.662828	11.671364	1.176471	7.405203	-1.036088	6.813153	13.179217		5.17	8.82
5.18	9.999237	8.58	0	8.221662	10.823263	1.417563	8.92195	-1.002518	4.341192	12.257572		5.18	8.58
5.19	9.999237	8.58	0.625	6.077006	7.039095	1.417563	8.92195	-0.965896	0.001526	7.954528		5.19	8.58
5.2	9.999237	8.68	0.75	2.570709	4.872702	1.316854	8.287175	-0.932326	-1.811246	5.540551		5.2	8.68
5.21	9.999237	8.72	0.5	2.041022	5.690996	1.27718	8.036927	-0.901808	-0.712596	6.419471		5.21	8.72
5.21	9.999237	8.72	0.5	2.041022	5.690996	1.27718	8.036927	-0.901808	-0.712596	6.419471		5.21	8.72
5.22	9.999237	8.7	0.125	2.31738	6.809167	1.298543	8.174258	-0.868238	0.386053	7.689021		5.22	8.7
5.23	9.999237	8.68	-0.125	2.593739	6.898974	1.316854	8.287175	-0.834668	0.331121	7.780575		5.23	8.68
5.24	9.999237	8.66	-0.25	2.570709	7.091952	1.338216	8.421454	-0.801099	0.386053	8.003357		5.24	8.66
5.25	9.999237	8.66	-0.25	2.662828	6.749817	1.338216	8.421454	-0.767529	0.001526	7.652399		5.25	8.66
5.26	9.999237	8.66	-0.25	2.547679	6.800258	1.338216	8.421454	-0.737011	0.001526	7.682918		5.26	8.66
5.27	9.999237	8.66	-0.125	2.524649	6.804712	1.338216	8.421454	-0.703441	0.001526	7.716487		5.27	8.66
5.28	9.999237	8.66	-0.125	2.478589	6.841897	1.338216	8.421454	-0.669871	0.001526	7.750057		5.28	8.66
5.29	9.999237	8.68	0.125	2.501619	6.414427	1.316854	8.287175	-0.636301	-0.383001	7.26482		5.29	8.68
5.3	9.999237	8.68	0.125	2.38647	6.79803	1.316854	8.287175	-0.602731	0.001526	7.682918		5.3	8.68
5.31	9.999237	8.68	0.125	2.524649	6.795803	1.316854	8.287175	-0.569162	0.001526	7.716487		5.31	8.68
5.32	9.999237	8.68	0.125	2.547679	6.846243	1.316854	8.287175	-0.535592	0.001526	7.750057		5.32	8.68
5.33	9.999237	8.68	0	2.65995	6.896715	1.316854	8.287175	-0.505074	0.001526	7.780575		5.33	8.68
5.34	9.999237	8.68	0	2.570709	6.894456	1.316854	8.287175	-0.471504	0.001526	7.814145		5.34	8.68
5.35	9.999237	8.68	0	2.570709	6.942669	1.316854	8.287175	-0.437934	0.001526	7.847715		5.35	8.68
5.36	9.999237	8.68	0	2.616769	6.940395	1.316854	8.287175	-0.404364	0.001526	7.881285		5.36	8.68
5.37	9.999237	8.68	0	2.593739	6.995463	1.316854	8.287175	-0.373846	0.001526	7.911803		5.37	8.68
5.37	9.999237	8.68	0	2.593739	6.995463	1.316854	8.287175	-0.373846	0.001526	7.911803		5.37	8.68
5.38	9.999237	8.68	0	2.570709	7.036789	1.316854	8.287175	-0.340276	0.001526	7.945373		5.38	8.68
5.39	9.999237	8.68	0	2.616769	7.036789	1.316854	8.287175	-0.306706	0.001526	7.978943		5.39	8.68
5.4	9.999237	8.68	0	2.731918	7.08963	1.316854	8.287175	-0.273136	0.001526	8.012512		5.4	8.68
5.41	9.999237	8.68	0	2.708888	7.135521	1.316854	8.287175	-0.239567	0.001526	8.046082		5.41	8.68
5.42	9.999237	8.68	0	2.616769	7.135521	1.316854	8.287175	-0.209049	0.001526	8.0766		5.42	8.68
5.43	9.999237	8.68	0	2.639798	7.183734	1.316854	8.287175	-0.175479	0.001526	8.11017		5.43	8.68
5.44	9.999237	8.68	0	2.639798	7.18138	1.316854	8.287175	-0.141909	0.001526	8.14374		5.44	8.68
5.45	9.999237	8.68	0	2.639798	7.236686	1.316854	8.287175	-0.108339	0.001526	8.17731		5.45	8.68
5.46	9.999237	8.68	0	2.731918	7.231947	1.316854	8.287175	-0.077821	0.001526	8.207828		5.46	8.68
5.47	9.999237	8.68	0	2.685858	7.277775	1.316854	8.287175	-0.044251	0.001526	8.241398		5.47	8.68
5.48	9.999237	8.68	0	2.754948	7.330774	1.316854	8.287175	-0.010681	0.001526	8.274968		5.48	8.68
5.49	9.999237	8.68	0	2.708888	7.328373	1.316854	8.287175	0.022889	0.001526	8.308537		5.49	8.68
5.5	9.999237	8.68	0	2.708888	7.38142	1.316854	8.287175	0.056458	0.001526	8.342107		5.5	8.68
5.51	9.999237	8.68	0	2.731918	7.422366	1.316854	8.287175	0.086976	0.001526	8.372625		5.51	8.68
5.52	9.999237	8.68	0	2.754948	7.43453	1.316854	8.287175	0.120546	0.001526	8.406195		5.52	8.68
5.53	9.999237	8.68	0	2.685858	7.470564	1.316854	8.287175	0.154116	0.001526	8.439765		5.53	8.68
5.54	9.999237	8.68	0	2.754948	7.477909	1.316854	8.287175	0.187686	0.001526	8.473335		5.54	8.68
5.55	9.999237	8.68	0	2.754948	7.526154	1.316854	8.287175	0.218204	0.001526	8.503853		5.55	8.68
5.56	9.999237	8.68	0	2.777978	7.569438	1.316854	8.287175	0.251774	0.001526	8.537423		5.56	8.68
5.57	9.999237	8.68	0	2.777978	7.569438	1.316854	8.287175	0.285344	0.001526	8.570993		5.57	8.68
5.58	9.999237	8.68	0	2.777978	7.617651	1.316854	8.287175	0.318914	0.001526	8.604562		5.58	8.68
5.59	9.999237	8.68	0	2.847067	7.620147	1.316854	8.287175	0.352483	0.001526	8.638132		5.59	8.68
5.6	9.999237	8.68	0	2.754948	7.668376	1.316854	8.287175	0.383001	0.001526	8.66865		5.6	8.68
5.61	9.999237	8.68	0	2.824037	7.714077	1.316854	8.287175	0.416571	0.001526	8.70222		5.61	8.68
5.62	9.999237	8.68	0	2.824037	7.711549	1.316854	8.287175	0.450141	0.001526	8.73579		5.62	8.68
5.63	9.999237	8.68	0	2.870097	7.775006	1.316854	8.287175	0.483711	0.001526	8.76936		5.63	8.68
5.64	9.999237	8.68	0	2.870097	7.749732	1.316854	8.287175	0.514229	0.001526	8.799878		5.64	8.68
5.65	9.999237	8.68	0	2.847067	7.810503	1.316854	8.287175	0.547799	0.001526	8.833448		5.65	8.68
5.66	9.999237	8.68	0	2.870097	7.863866	1.316854	8.287175	0.581369	0.001526	8.867018		5.66	8.68
5.67	9.999237	8.68	0	2.893127	7.856141	1.316854	8.287175	0.614939	0.001526	8.900587		5.67	8.68
5.68	9.999237	8.68	0	2.916157	7.906929	1.316854	8.287175	0.645457	0.001526	8.931106		5.68	8.68
5.69	9.999237	8.68	0	2.916157	7.90952	1.316854	8.287175	0.679026	0.001526	8.964675		5.69	8.68
5.69	9.999237	8.68	0	2.916157	7.90952	1.316854	8.287175	0.679026	0.001526	8.964675		5.69	8.68
5.7	9.999237	8.68	0	2.893127	7.955142	1.316854	8.287175	0.712596	0.001526	8.998245		5.7	8.68
5.71	9.999237	8.68	0	2.893127	7.998274	1.316854	8.287175	0.746166	0.001526	9.031815		5.71	8.68
5.72	9.999237	8.68	0	3.031306	8.005977	1.316854	8.287175	0.779736	0.001526	9.065385		5.72	8.68
5.73	9.999237	8.68	0	3.008276	8.04893	1.316854	8.287175	0.810254	0.001526	9.095903		5.73	8.68
5.74	9.999237	8.68	0	2.985246	8.04893	1.316854	8.287175	0.843824	0.001526	9.129473		5.74	8.68
5.75	9.999237	8.68	0	2.939187	8.097127	1.316854	8.287175	0.877394	0.001526	9.163043		5.75	8.68
5.76	9.999237	8.68	0	3.008276	8.156003	1.316854	8.287175	0.910964	0.001526	9.196612		5.76	8.68
5.77	9.999237	8.68	0	3.008276	8.147994	1.316854	8.287175	0.941482	0.001526	9.227131		5.77	8.68
5.78	9.999237	8.68	0	3.031306	8.191004	1.316854	8.287175	0.975051	0.001526	9.2607		5.78	8.68
5.79	9.999237	8.68	0	3.031306	8.201578	1.316854	8.287175	1.008621	0.001526	9.29427		5.79	8.68
5.8	9.999237	8.68	0	3.008276	8.252524	1.316854	8.287175	1.042191	0.001526	9.32784		5.8	8.68
5.81	9.999237	8.68	0	3.054336	8.29535	1.316854	8.287175	1.075761	0.001526	9.36141		5.81	8.68
5.82	9.999237	8.68	0	3.077366	8.298067	1.316854	8.287175	1.106279	0.001526	9.391928		5.82	8.68
5.83	9.999237	8.68	0	3.054336	8.340846	1.316854	8.287175	1.139849	0.001526	9.425498		5.83	8.68
5.84	9.999237	8.68	0	3.123426	8.38631	1.316854	8.287175	1.173419	0.001526	9.459068		5.84	8.68
5.85	9.999237	8.68	0	3.100396	8.383733	1.316854	8.287175	1.206989	0.001526	9.492638		5.85	8.68
5.85	9.999237	8.68	0	3.100396	8.383733	1.316854	8.287175	1.206989	0.001526	9.492638		5.85	8.68
5.86	9.999237	8.68	0	3.146456	8.437272	1.316854	8.287175	1.237507	0.001526	9.523156		5.86	8.68
5.87	9.999237	8.68	0	3.146456	8.440036	1.316854	8.287175	1.271077	0.001526	9.556725		5.87	8.68
5.88	9.999237	8.68	0	3.146456	8.488265	1.316854	8.287175	1.304646	0.001526	9.590295		5.88	8.68
5.89	9.999237	8.68	0	3.146456	8.542086	1.316854	8.287175	1.338216	0.001526	9.623865		5.89	8.68
5.9	9.999237	8.7	0	3.215545	8.156003	1.298543	8.174258	1.368734	-0.328069	9.211872		5.9	8.7
5.91	9.999237	8.68	-0.125	3.008276	8.871189	1.316854	8.287175	1.402304	0.331121	10.017548		5.91	8.68
5.92	9.999237	8.7	0	3.584023	8.193521	1.298543	8.174258	1.435874	-0.328069	9.279011		5.92	8.7
5.93	9.999237	8.7	0	3.054336	8.53929	1.298543	8.174258	1.466392	0.001526	9.639124		5.93	8.7
5.94	9.999237	8.68	0	3.215545	8.967614	1.316854	8.287175	1.499962	0.331121	10.115206		5.94	8.68
5.95	9.999237	8.7	0	3.768262	8.289916	1.298543	8.174258	1.533532	-0.328069	9.376669		5.95	8.7
5.96	9.999237	8.7	0	3.077366	8.627296	1.298543	8.174258	1.567102	0.001526	9.739834		5.96	8.7
5.97	9.999237	8.7	0	3.376754	8.635779	1.298543	8.174258	1.59762	0.001526	9.770352		5.97	8.7
5.98	9.999237	8.7	0	3.399784	8.684023	1.298543	8.174258	1.631189	0.001526	9.803922		5.98	8.7
5.99	9.999237	8.7	0	3.491904	8.684023	1.298543	8.174258	1.661707	0.001526	9.83444		5.99	8.7
6	9.999237	8.7	0	3.468874	8.72369	1.298543	8.174258	1.695277	0.001526	9.868009		6	8.7
6.01	9.999237	8.7	0	3.514933	8.780513	1.298543	8.174258	1.728847	0.001526	9.901579		6.01	8.7
6.01	9.999237	8.7	0	3.514933	8.780513	1.298543	8.174258	1.728847	0.001526	9.901579		6.01	8.7
6.02	9.999237	8.7	0	3.514933	8.769192	1.298543	8.174258	1.759365	0.001526	9.932097		6.02	8.7
6.03	9.999237	8.7	0	3.560993	8.820085	1.298543	8.174258	1.792935	0.001526	9.965667		6.03	8.7
6.04	9.999237	8.7	0	3.676142	8.83743	1.298543	8.174258	1.826505	0.001526	9.999237		6.04	8.7
6.05	9.999237	8.7	0	3.563872	8.868282	1.298543	8.174258	1.857023	0.001526	10.029755		6.05	8.7
6.06	9.999237	8.7	0	3.699172	8.916479	1.298543	8.174258	1.890593	0.001526	10.063325		6.06	8.7
6.07	9.999237	8.7	0	3.676142	8.916479	1.298543	8.174258	1.921111	0.001526	10.093843		6.07	8.7
6.08	9.999237	8.7	0	3.745232	8.967614	1.298543	8.174258	1.954681	0.001526	10.127413		6.08	8.7
6.09	9.999237	8.72	0.125	3.837352	8.530902	1.27718	8.036927	1.988251	-0.383001	9.639124		6.09	8.72
6.1	9.999237	8.7	0	3.330694	9.362512	1.298543	8.174258	2.018769	0.386053	10.576028		6.1	8.7
6.11	9.999237	8.72	0	4.231738	8.581911	1.27718	8.036927	2.052338	-0.383001	9.703212		6.11	8.72
6.12	9.999237	8.72	0	3.169485	8.964676	1.27718	8.036927	2.082856	0.001526	10.118257		6.12	8.72
6.13	9.999237	8.72	0	3.699172	8.967614	1.27718	8.036927	2.116426	0.001526	10.151827		6.13	8.72
6.14	9.999237	8.72	0	3.630083	9.010104	1.27718	8.036927	2.146944	0.001526	10.182345		6.14	8.72
6.15	9.999237	8.72	0	3.699172	9.015827	1.27718	8.036927	2.177462	0.001526	10.212863		6.15	8.72
6.16	9.999237	8.72	0	3.745232	9.058286	1.27718	8.036927	2.211032	0.001526	10.246433		6.16	8.72
6.17	9.999237	8.72	0	3.814322	9.097512	1.27718	8.036927	2.24155	0.001526	10.276951		6.17	8.72
6.18	9.999237	8.72	0	3.90932	9.115239	1.27718	8.036927	2.27512	0.001526	10.310521		6.18	8.72
6.19	9.999237	8.72	0	3.837352	9.157465	1.27718	8.036927	2.305638	0.001526	10.341039		6.19	8.72
6.2	9.999237	8.74	0.125	3.952501	8.769192	1.258869	7.92401	2.339208	-0.328069	9.932097		6.2	8.74
6.21	9.999237	8.74	0	3.491904	9.115239	1.258869	7.92401	2.369726	0.001526	10.29221		6.21	8.74
6.22	9.999237	8.74	0	3.929471	9.106469	1.258869	7.92401	2.400244	0.001526	10.322728		6.22	8.74
6.23	9.999237	8.74	0	3.90932	9.160466	1.258869	7.92401	2.430762	0.001526	10.353246		6.23	8.74
6.24	9.999237	8.74	0	3.86326	9.208679	1.258869	7.92401	2.464332	0.001526	10.386816		6.24	8.74
6.25	9.999237	8.74	0	3.93235	9.205662	1.258869	7.92401	2.49485	0.001526	10.417334		6.25	8.74
6.26	9.999237	8.74	0	4.021591	9.259925	1.258869	7.92401	2.525368	0.001526	10.447852		6.26	8.74
6.27	9.999237	8.74	0	3.883411	9.253859	1.258869	7.92401	2.558938	0.001526	10.481422		6.27	8.74
6.28	9.999237	8.74	0	3.88629	9.308154	1.258869	7.92401	2.589456	0.001526	10.51194		6.28	8.74
6.29	9.999237	8.74	0	3.883411	9.302057	1.258869	7.92401	2.619974	0.001526	10.542458		6.29	8.74
6.3	9.999237	8.74	0	3.95538	9.347381	1.258869	7.92401	2.653544	0.001526	10.576028		6.3	8.74
6.31	9.999237	8.74	0	4.139619	9.398451	1.258869	7.92401	2.684062	0.001526	10.606546		6.31	8.74
6.32	9.999237	8.76	0	4.208708	8.970553	1.237507	7.789731	2.71458	-0.383001	10.118257		6.32	8.76
6.33	9.999237	8.76	0	3.771141	9.305105	1.237507	7.789731	2.745098	0.001526	10.533303		6.33	8.76
6.33	9.999237	8.76	0	3.771141	9.305105	1.237507	7.789731	2.745098	0.001526	10.533303		6.33	8.76
6.34	9.999237	8.76	0	4.346887	9.359448	1.237507	7.789731	2.775616	0.001526	10.563821		6.34	8.76
6.35	9.999237	8.76	0	4.459158	9.359448	1.237507	7.789731	2.806134	0.001526	10.594339		6.35	8.76
6.36	9.999237	8.76	0	4.462037	9.398451	1.237507	7.789731	2.839704	0.001526	10.627909		6.36	8.76
6.37	9.999237	8.78	0	4.692335	9.012873	1.219196	7.673762	2.870222	-0.328069	10.212863		6.37	8.78
6.38	9.999237	8.78	0	4.369917	9.359448	1.219196	7.673762	2.90074	0.001526	10.572976		6.38	8.78
6.39	9.999237	8.78	0	4.830515	9.401531	1.219196	7.673762	2.931258	0.001526	10.603494		6.39	8.78
6.4	9.999237	8.78	0	4.899604	9.413853	1.219196	7.673762	2.961776	0.001526	10.634012		6.4	8.78
6.41	9.999237	8.8	0	4.807485	8.964676	1.197833	7.539483	2.989242	-0.383001	10.142672		6.41	8.8
6.42	9.999237	8.8	0	4.13674	9.353318	1.197833	7.539483	3.01976	0.001526	10.557717		6.42	8.8
6.43	9.999237	8.8	0	4.623246	9.350254	1.197833	7.539483	3.050278	0.001526	10.588235		6.43	8.8
6.44	9.999237	8.8	0	4.600216	9.404612	1.197833	7.539483	3.080797	0.001526	10.618753		6.44	8.8
6.45	9.999237	8.8	0	4.669306	9.398451	1.197833	7.539483	3.111315	0.001526	10.649271		6.45	8.8
6.46	9.999237	8.8	0	4.715365	9.446648	1.197833	7.539483	3.138781	0.001526	10.676738		6.46	8.8
6.47	9.999237	8.8	0	4.830515	9.45284	1.197833	7.539483	3.169299	0.001526	10.707256		6.47	8.8
6.48	9.999237	8.8	0	4.577186	9.494845	1.197833	7.539483	3.199817	0.001526	10.737774		6.48	8.8
6.49	9.999237	8.8	0	4.853544	9.549298	1.197833	7.539483	3.230335	0.001526	10.768292		6.49	8.8
6.49	9.999237	8.8	0	4.853544	9.549298	1.197833	7.539483	3.230335	0.001526	10.768292		6.49	8.8
6.5	9.999237	8.8	0	4.784455	9.549298	1.197833	7.539483	3.260853	0.001526	10.79881		6.5	8.8
6.51	9.999237	8.82	0	4.715365	9.109268	1.176471	7.405203	3.288319	-0.383001	10.307469		6.51	8.82
6.52	9.999237	8.82	0	4.346887	9.497957	1.176471	7.405203	3.318837	0.001526	10.722515		6.52	8.82
6.53	9.999237	8.82	0	4.692335	9.494845	1.176471	7.405203	3.349355	0.001526	10.753033		6.53	8.82
6.54	9.999237	8.82	0	4.623246	9.543042	1.176471	7.405203	3.376822	0.001526	10.780499		6.54	8.82
6.55	9.999237	8.84	0	4.899604	9.157465	1.15816	7.289235	3.40734	-0.328069	10.365454		6.55	8.84
6.56	9.999237	8.84	0	4.485067	9.494845	1.15816	7.289235	3.434806	0.001526	10.722515		6.56	8.84
6.57	9.999237	8.84	0	4.945664	9.504181	1.15816	7.289235	3.465324	0.001526	10.753033		6.57	8.84
6.58	9.999237	8.84	0	4.922634	9.54617	1.15816	7.289235	3.49279	0.001526	10.780499		6.58	8.84
6.59	9.999237	8.84	0	4.968694	9.549298	1.15816	7.289235	3.523308	0.001526	10.811017		6.59	8.84
6.6	9.999237	8.84	0	4.945664	9.597527	1.15816	7.289235	3.550774	0.001526	10.838483		6.6	8.84
6.61	9.999237	8.84	0	5.037783	9.594383	1.15816	7.289235	3.581292	0.001526	10.869001		6.61	8.84
6.62	9.999237	8.86	0.125	5.014754	9.160466	1.136797	7.154955	3.608759	-0.383001	10.377661		6.62	8.86
6.63	9.999237	8.86	0	4.508096	9.54617	1.136797	7.154955	3.636225	0.001526	10.789654		6.63	8.86
6.64	9.999237	8.86	0	5.014754	9.594383	1.136797	7.154955	3.666743	0.001526	10.820172		6.64	8.86
6.65	9.999237	8.86	0	4.968694	9.59124	1.136797	7.154955	3.694209	0.001526	10.847639		6.65	8.86
6.65	9.999237	8.86	0	4.968694	9.59124	1.136797	7.154955	3.694209	0.001526	10.847639		6.65	8.86
6.66	9.999237	8.86	0	4.346887	9.648915	1.136797	7.154955	3.721675	0.001526	10.875105		6.66	8.86
6.67	9.999237	8.86	0	4.277798	9.642596	1.136797	7.154955	3.752193	0.001526	10.905623		6.67	8.86
6.68	9.999237	8.86	0	4.462037	9.684657	1.136797	7.154955	3.77966	0.001526	10.933089		6.68	8.86
6.69	9.999237	8.86	0	4.531126	9.70351	1.136797	7.154955	3.807126	0.001526	10.960555		6.69	8.86
6.7	9.999237	8.86	0	4.600216	9.739022	1.136797	7.154955	3.834592	0.001526	10.988022		6.7	8.86
6.71	9.999237	8.86	0	4.669306	9.739022	1.136797	7.154955	3.86511	0.001526	11.01854		6.71	8.86
6.72	9.999237	8.86	0	4.646276	9.793649	1.136797	7.154955	3.892576	0.001526	11.046006		6.72	8.86
6.73	9.999237	8.86	0	4.784455	9.784028	1.136797	7.154955	3.920043	0.001526	11.073472		6.73	8.86
6.74	9.999237	8.86	0	4.715365	9.832226	1.136797	7.154955	3.950561	0.001526	11.10399		6.74	8.86
6.75	9.999237	8.86	0	4.692335	9.825982	1.136797	7.154955	3.978027	0.001526	11.131456		6.75	8.86
6.76	9.999237	8.86	0	5.014754	9.883661	1.136797	7.154955	4.005493	0.001526	11.158923		6.76	8.86
6.77	9.999237	8.88	0	4.830515	9.494845	1.118486	7.038987	4.032959	-0.328069	10.740826		6.77	8.88
6.78	9.999237	8.88	0	4.231738	9.838671	1.118486	7.038987	4.063478	0.001526	11.100938		6.78	8.88
6.79	9.999237	8.88	0	4.692335	9.835448	1.118486	7.038987	4.090944	0.001526	11.128405		6.79	8.88
6.8	9.999237	8.88	0	4.807485	9.896615	1.118486	7.038987	4.11841	0.001526	11.155871		6.8	8.88
6.81	9.999237	8.88	0	4.853544	9.899853	1.118486	7.038987	4.145876	0.001526	11.183337		6.81	8.88
6.82	9.999237	8.88	0	4.853544	9.931874	1.118486	7.038987	4.173342	0.001526	11.210803		6.82	8.88
6.83	9.999237	8.88	0	4.968694	9.931874	1.118486	7.038987	4.200809	0.001526	11.23827		6.83	8.88
6.84	9.999237	8.88	0	5.429291	9.980087	1.118486	7.038987	4.231327	0.001526	11.268788		6.84	8.88
6.85	9.999237	8.9	0	4.807485	9.549298	1.097124	6.904707	4.258793	-0.383001	10.777447		6.85	8.9
6.86	9.999237	8.9	0	4.254768	9.883661	1.097124	6.904707	4.286259	0.001526	11.189441		6.86	8.9
6.87	9.999237	8.9	0	4.738395	9.935128	1.097124	6.904707	4.313725	0.001526	11.216907		6.87	8.9
6.88	9.999237	8.9	0	4.761425	9.948145	1.097124	6.904707	4.341192	0.001526	11.244373		6.88	8.9
6.89	9.999237	8.9	0	4.853544	9.976817	1.097124	6.904707	4.365606	0.001526	11.268788		6.89	8.9
6.9	9.999237	8.9	0	4.830515	9.976817	1.097124	6.904707	4.393072	0.001526	11.296254		6.9	8.9
6.91	9.999237	8.9	0	4.922634	10.034872	1.097124	6.904707	4.420539	0.001526	11.32372		6.91	8.9
6.92	9.999237	8.9	0	5.014754	10.025014	1.097124	6.904707	4.448005	0.001526	11.351186		6.92	8.9
6.93	9.999237	8.9	0	4.968694	10.083116	1.097124	6.904707	4.475471	0.001526	11.378653		6.93	8.9
6.94	9.999237	8.9	0	4.876574	10.066815	1.097124	6.904707	4.502937	0.001526	11.406119		6.94	8.9
6.95	9.999237	8.9	0	4.991724	10.118299	1.097124	6.904707	4.530404	0.001526	11.433585		6.95	8.9
6.96	9.999237	8.9	0	4.968694	10.121409	1.097124	6.904707	4.55787	0.001526	11.461051		6.96	8.9
6.97	9.999237	8.9	0	4.807485	10.192729	1.097124	6.904707	4.585336	0.001526	11.488518		6.97	8.9
6.97	9.999237	8.9	0	4.807485	10.192729	1.097124	6.904707	4.585336	0.001526	11.488518		6.97	8.9
6.98	9.999237	8.9	0	4.968694	10.156482	1.097124	6.904707	4.612802	0.001526	11.515984		6.98	8.9
6.99	9.999237	8.9	0	4.968694	10.217803	1.097124	6.904707	4.640269	0.001526	11.54345		6.99	8.9
7	9.999237	8.9	0	5.060813	10.221152	1.097124	6.904707	4.667735	0.001526	11.570916		7	8.9
7.01	9.999237	8.92	0	5.037783	9.890138	1.078813	6.788739	4.695201	-0.328069	11.152819		7.01	8.92
7.02	9.999237	8.92	0	4.807485	10.176272	1.078813	6.788739	4.722667	0.001526	11.50988		7.02	8.92
7.03	9.999237	8.92	0	5.037783	10.217803	1.078813	6.788739	4.750134	0.001526	11.537346		7.03	8.92
7.04	9.999237	8.92	0	5.037783	10.207966	1.078813	6.788739	4.7776	0.001526	11.564813		7.04	8.92
7.05	9.999237	8.92	0	5.060813	10.266	1.078813	6.788739	4.802014	0.001526	11.589227		7.05	8.92
7.06	9.999237	8.92	0	5.037783	10.262846	1.078813	6.788739	4.82948	0.001526	11.616693		7.06	8.92
7.07	9.999237	8.92	0	5.014754	10.307648	1.078813	6.788739	4.856947	0.001526	11.64416		7.07	8.92
7.08	9.999237	8.92	0	5.175963	10.314197	1.078813	6.788739	4.884413	0.001526	11.671626		7.08	8.92
7.09	9.999237	8.94	0.125	5.797769	9.883661	1.05745	6.654459	4.911879	-0.383001	11.180285		7.09	8.94
7.1	9.999237	8.94	0	4.738395	10.27273	1.05745	6.654459	4.936294	0.001526	11.589227		7.1	8.94
7.11	9.999237	8.94	0	5.475351	10.266	1.05745	6.654459	4.96376	0.001526	11.616693		7.11	8.94
7.12	9.999237	8.96	0.125	5.70565	9.874148	1.039139	6.538491	4.988174	-0.328069	11.195544		7.12	8.96
7.13	9.999237	8.96	0	4.968694	10.217803	1.039139	6.538491	5.01564	0.001526	11.552605		7.13	8.96
7.13	9.999237	8.96	0	4.968694	10.217803	1.039139	6.538491	5.01564	0.001526	11.552605		7.13	8.96
