TimeStamp	Reference	Position	Speed	Current	Voltage	Error	Kp x Error	Error Sum / Ti	Td x Delta PV	PID Output		TimeStamp	Position	Reference
2.1	9.999237	9.32	0	7.389709	11.274676	0.679026	5.01564	7.716487	0.001526	12.730602		2.1	9.32	9.999237
2.11	9.999237	9.32	0	7.366679	11.278141	0.679026	5.01564	7.73785	0.001526	12.751965		2.11	9.32	9.999237
2.12	9.999237	9.32	0	7.343649	11.333763	0.679026	5.01564	7.759213	0.001526	12.773327		2.12	9.32	9.999237
2.13	9.999237	9.32	0	7.320619	11.326338	0.679026	5.01564	7.780575	0.001526	12.79469		2.13	9.32	9.999237
2.14	9.999237	9.32	0	7.251529	11.330051	0.679026	5.01564	7.801938	0.001526	12.816052		2.14	9.32	9.999237
2.15	9.999237	9.32	0	7.274559	11.378264	0.679026	5.01564	7.823301	0.001526	12.837415		2.15	9.32	9.999237
2.16	9.999237	9.32	0	7.550918	11.37104	0.679026	5.01564	7.844663	0.001526	12.858778		2.16	9.32	9.999237
2.17	9.999237	9.32	0	7.527888	11.37104	0.679026	5.01564	7.866026	0.001526	12.88014		2.17	9.32	9.999237
2.18	9.999237	9.32	0	7.18244	11.433964	0.679026	5.01564	7.887388	0.001526	12.901503		2.18	9.32	9.999237
2.19	9.999237	9.32	0	7.389709	11.43022	0.679026	5.01564	7.905699	0.001526	12.919814		2.19	9.32	9.999237
2.2	9.999237	9.32	0	7.297589	11.467405	0.679026	5.01564	7.927062	0.001526	12.941176		2.2	9.32	9.999237
2.21	9.999237	9.32	0	7.343649	11.478449	0.679026	5.01564	7.948425	0.001526	12.962539		2.21	9.32	9.999237
2.22	9.999237	9.32	0	7.366679	11.478449	0.679026	5.01564	7.969787	0.001526	12.983902		2.22	9.32	9.999237
2.23	9.999237	9.32	0	7.366679	11.530453	0.679026	5.01564	7.99115	0.001526	13.005264		2.23	9.32	9.999237
2.24	9.999237	9.32	0	7.573947	11.515588	0.679026	5.01564	8.012512	0.001526	13.026627		2.24	9.32	9.999237
2.25	9.999237	9.32	0	7.735157	11.567324	0.679026	5.01564	8.033875	0.001526	13.04799		2.25	9.32	9.999237
2.26	9.999237	9.32	0	8.080605	11.556187	0.679026	5.01564	8.055238	0.001526	13.069352		2.26	9.32	9.999237
2.27	9.999237	9.32	0	8.244692	11.574907	0.679026	5.01564	8.0766	0.001526	13.090715		2.27	9.32	9.999237
2.28	9.999237	9.34	0	8.106513	10.996161	0.657664	4.856947	8.097963	-0.535592	12.416266		2.28	9.34	9.999237
2.29	9.999237	9.34	0	7.389709	11.47093	0.657664	4.856947	8.116274	0.001526	12.971695		2.29	9.34	9.999237
2.3	9.999237	9.34	0	8.221662	11.515588	0.657664	4.856947	8.137636	0.001526	12.993057		2.3	9.34	9.999237
2.31	9.999237	9.34	0	8.336812	11.519127	0.657664	4.856947	8.158999	0.001526	13.01442		2.31	9.34	9.999237
2.32	9.999237	9.36	0.347222	8.057575	11.003365	0.639353	4.722667	8.180362	-0.459297	12.440681		2.32	9.36	9.999237
2.33	9.999237	9.36	0	7.320619	11.422733	0.639353	4.722667	8.198672	0.001526	12.919814		2.33	9.36	9.999237
2.33	9.999237	9.36	0	7.320619	11.422733	0.639353	4.722667	8.198672	0.001526	12.919814		2.33	9.36	9.999237
2.34	9.999237	9.36	0	7.965455	11.47093	0.639353	4.722667	8.220035	0.001526	12.941176		2.34	9.36	9.999237
2.35	9.999237	9.36	0	8.057575	11.478449	0.639353	4.722667	8.238346	0.001526	12.959487		2.35	9.36	9.999237
2.36	9.999237	9.36	0	8.267722	11.482209	0.639353	4.722667	8.259709	0.001526	12.98085		2.36	9.36	9.999237
2.37	9.999237	9.38	0	8.080605	10.899704	0.61799	4.563973	8.278019	-0.535592	12.303349		2.37	9.38	9.999237
2.38	9.999237	9.38	0	7.18244	11.374535	0.61799	4.563973	8.29633	0.001526	12.858778		2.38	9.38	9.999237
2.39	9.999237	9.38	0	8.034545	11.374535	0.61799	4.563973	8.317693	0.001526	12.88014		2.39	9.38	9.999237
2.4	9.999237	9.4	0	7.919395	10.803246	0.596628	4.40528	8.336004	-0.535592	12.20264		2.4	9.4	9.999237
2.41	9.999237	9.4	0	6.998201	11.296623	0.596628	4.40528	8.354314	0.001526	12.758068		2.41	9.4	9.999237
2.42	9.999237	9.4	0	7.896366	11.330051	0.596628	4.40528	8.372625	0.001526	12.776379		2.42	9.4	9.999237
2.43	9.999237	9.4	0	7.919395	11.322858	0.596628	4.40528	8.390936	0.001526	12.79469		2.43	9.4	9.999237
2.44	9.999237	9.42	0.347222	8.011515	10.8174	0.578317	4.271	8.409247	-0.459297	12.217899		2.44	9.42	9.999237
2.45	9.999237	9.42	0	7.297589	11.222813	0.578317	4.271	8.427558	0.001526	12.697032		2.45	9.42	9.999237
2.46	9.999237	9.42	0	7.573947	11.229944	0.578317	4.271	8.445869	0.001526	12.715343		2.46	9.42	9.999237
2.47	9.999237	9.42	0	7.666067	11.281838	0.578317	4.271	8.464179	0.001526	12.733654		2.47	9.42	9.999237
2.48	9.999237	9.44	0	7.666067	10.65856	0.556954	4.112306	8.48249	-0.535592	12.056153		2.48	9.44	9.999237
2.49	9.999237	9.44	0	6.652753	11.13355	0.556954	4.112306	8.497749	0.001526	12.60853		2.49	9.44	9.999237
2.49	9.999237	9.44	0	6.652753	11.13355	0.556954	4.112306	8.497749	0.001526	12.60853		2.49	9.44	9.999237
2.5	9.999237	9.44	0	7.435768	11.181747	0.556954	4.112306	8.51606	0.001526	12.626841		2.5	9.44	9.999237
2.51	-9.996185	9.44	0	7.458798	-81.405044	-19.438468	-99.996948	8.220035	0.001526	-91.778439		2.51	9.44	-9.996185
2.52	-9.996185	9.44	0	-93.098237	-81.58946	-19.438468	-99.996948	7.612726	0.001526	-92.385748		2.52	9.44	-9.996185
2.53	-9.996185	9.34	-1.388889	-93.098237	-80.014884	-19.337758	-99.996948	7.008469	2.540627	-90.450904		2.53	9.34	-9.996185
2.54	-9.996185	7.94	-14.583333	-93.098237	-51.463447	-17.93698	-99.996948	6.425574	35.301747	-58.272679		2.54	7.94	-9.996185
2.55	-9.996185	5.22	-18.75	-80.788773	-22.627401	-15.217823	-99.996948	5.906767	68.52369	-25.569543		2.55	5.22	-9.996185
2.56	-9.996185	2.68	-17.708333	-4.531126	-21.633886	-12.678721	-93.832303	5.470359	63.985657	-24.379339		2.56	2.68	-9.996185
2.57	-9.996185	0.1	-18.055556	-3.123426	-4.051217	-10.096895	-74.728008	5.11635	65.062943	-4.551766		2.57	0.1	-9.996185
2.58	-9.996185	-2.38	-16.666667	4.11371	9.642596	-7.61883	-56.389715	4.838636	62.447547	10.893416		2.58	-2.38	-9.996185
2.59	-9.996185	-4.72	-15.625	27.267362	21.716002	-5.278096	-39.067674	4.637217	58.986801	24.553292		2.59	-4.72	-9.996185
2.6	-9.996185	-6.88	-14.930556	47.838791	31.779515	-3.117418	-23.079271	4.505989	54.45182	35.875486		2.6	-6.88	-9.996185
2.61	-9.996185	-8.52	-8.333333	68.041742	30.657944	-1.478599	-10.9514	4.432746	41.298543	34.776837		2.61	-8.52	-9.996185
2.62	-9.996185	-9.18	-5.208333	61.815041	13.246289	-0.816358	-6.050202	4.399176	16.688792	15.034714		2.62	-9.18	-9.996185
2.63	-9.996185	-9.62	-1.041667	15.715005	11.167316	-0.376898	-2.800031	4.380865	11.076524	12.654307		2.63	-9.62	-9.996185
2.64	-9.996185	-9.68	0	9.142857	3.037418	-0.318914	-2.369726	4.368658	1.46334	3.45922		2.64	-9.68	-9.996185
2.65	-9.996185	-9.68	0	1.508456	1.731722	-0.318914	-2.369726	4.359503	0.001526	1.988251		2.65	-9.68	-9.996185
2.65	-9.996185	-9.68	0	1.508456	1.731722	-0.318914	-2.369726	4.359503	0.001526	1.988251		2.65	-9.68	-9.996185
2.66	-9.996185	-9.62	0.347222	1.139978	0.048151	-0.376898	-2.800031	4.347295	-1.460288	0.083925		2.66	-9.62	-9.996185
2.67	-9.996185	-9.5	0.694444	0.495142	-2.217797	-0.49897	-3.703365	4.335088	-3.074693	-2.446021		2.67	-9.5	-9.996185
2.68	-9.996185	-9.36	1.041667	-0.426053	-3.51616	-0.639353	-4.740978	4.316777	-3.535515	-3.962768		2.68	-9.36	-9.996185
2.69	-9.996185	-9.24	0.694444	-1.093919	-3.855775	-0.758373	-5.62295	4.295415	-2.998398	-4.328985		2.69	-9.24	-9.996185
2.7	-9.996185	-9.14	0.347222	-1.485426	-4.140967	-0.859083	-6.36759	4.267948	-2.537575	-4.640269		2.7	-9.14	-9.996185
2.71	-9.996185	-9.1	0	-1.787693	-3.08165	-0.898756	-6.660563	4.240482	-0.999466	-3.422599		2.71	-9.1	-9.996185
2.72	-9.996185	-9.08	0.347222	-1.488305	-2.74724	-0.917067	-6.794842	4.213016	-0.459297	-3.044175		2.72	-9.08	-9.996185
2.73	-9.996185	-9.08	0	-1.439367	-2.360936	-0.917067	-6.794842	4.18555	0.001526	-2.610819		2.73	-9.08	-9.996185
2.74	-9.996185	-9.08	0	-1.278158	-2.361662	-0.917067	-6.794842	4.155032	0.001526	-2.641337		2.74	-9.08	-9.996185
2.75	-9.996185	-9.06	0.347222	-1.258006	-2.980451	-0.93843	-6.953536	4.127565	-0.535592	-3.364614		2.75	-9.06	-9.996185
2.76	-9.996185	-9.04	0.347222	-1.488305	-3.096689	-0.956741	-7.090867	4.097047	-0.459297	-3.456168		2.76	-9.04	-9.996185
2.77	-9.996185	-9.04	0	-1.439367	-2.697328	-0.956741	-7.090867	4.066529	0.001526	-3.025864		2.77	-9.04	-9.996185
2.78	-9.996185	-9.04	0	-1.116949	-2.746395	-0.956741	-7.090867	4.036011	0.001526	-3.056382		2.78	-9.04	-9.996185
2.79	-9.996185	-9.04	0	-1.116949	-2.74814	-0.956741	-7.090867	4.005493	0.001526	-3.0869		2.79	-9.04	-9.996185
2.8	-9.996185	-9.02	0.347222	-1.093919	-3.424243	-0.978103	-7.246509	3.978027	-0.535592	-3.807126		2.8	-9.02	-9.996185
2.81	-9.996185	-9.02	0	-1.465275	-2.93527	-0.978103	-7.246509	3.944457	0.001526	-3.303578		2.81	-9.02	-9.996185
2.82	-9.996185	-9.02	0	-1.255128	-2.987307	-0.978103	-7.246509	3.913939	0.001526	-3.334096		2.82	-9.02	-9.996185
2.83	-9.996185	-9.02	0	-1.324217	-2.984369	-0.978103	-7.246509	3.883421	0.001526	-3.364614		2.83	-9.02	-9.996185
2.84	-9.996185	-9.02	0	-1.301187	-3.041399	-0.978103	-7.246509	3.852903	0.001526	-3.395132		2.84	-9.02	-9.996185
2.85	-9.996185	-9	0.347222	-1.370277	-3.613678	-0.996414	-7.383841	3.822385	-0.459297	-4.023804		2.85	-9	-9.996185
2.86	-9.996185	-9	0	-1.649514	-3.228219	-0.996414	-7.383841	3.791867	0.001526	-3.5935		2.86	-9	-9.996185
2.87	-9.996185	-9	0	-1.439367	-3.228219	-0.996414	-7.383841	3.761349	0.001526	-3.624018		2.87	-9	-9.996185
2.88	-9.996185	-9	0	-1.393307	-3.271031	-0.996414	-7.383841	3.730831	0.001526	-3.654536		2.88	-9	-9.996185
2.89	-9.996185	-9	0	-1.370277	-3.277409	-0.996414	-7.383841	3.697261	0.001526	-3.688106		2.89	-9	-9.996185
2.9	-9.996185	-9	0	-1.534365	-3.325606	-0.996414	-7.383841	3.666743	0.001526	-3.718624		2.9	-9	-9.996185
2.91	-9.996185	-9	0	-1.465275	-3.373803	-0.996414	-7.383841	3.636225	0.001526	-3.749142		2.91	-9	-9.996185
2.92	-9.996185	-9	0	-1.580425	-3.374909	-0.996414	-7.383841	3.605707	0.001526	-3.77966		2.92	-9	-9.996185
2.93	-9.996185	-8.98	0	-1.557395	-3.999137	-1.017777	-7.542535	3.572137	-0.535592	-4.509041		2.93	-8.98	-9.996185
2.94	-9.996185	-8.98	0	-1.787693	-3.564327	-1.017777	-7.542535	3.541619	0.001526	-4.002441		2.94	-8.98	-9.996185
2.95	-9.996185	-8.98	0	-1.603454	-3.613678	-1.017777	-7.542535	3.511101	0.001526	-4.032959		2.95	-8.98	-9.996185
2.96	-9.996185	-8.98	0	-1.649514	-3.613678	-1.017777	-7.542535	3.477531	0.001526	-4.066529		2.96	-8.98	-9.996185
2.97	-9.996185	-8.98	0	-1.626484	-3.66186	-1.017777	-7.542535	3.447013	0.001526	-4.097047		2.97	-8.98	-9.996185
2.97	-9.996185	-8.98	0	-1.626484	-3.66186	-1.017777	-7.542535	3.447013	0.001526	-4.097047		2.97	-8.98	-9.996185
2.98	-9.996185	-8.98	0	-1.715725	-3.710043	-1.017777	-7.542535	3.413443	0.001526	-4.130617		2.98	-8.98	-9.996185
2.99	-9.996185	-9	0	-1.580425	-3.089675	-0.996414	-7.383841	3.382925	0.538643	-3.465324		2.99	-9	-9.996185
3	-9.996185	-9	0	-1.393307	-3.614789	-0.996414	-7.383841	3.352407	0.001526	-4.032959		3	-9	-9.996185
3.01	-9.996185	-8.98	0.347222	-1.603454	-4.240049	-1.017777	-7.542535	3.318837	-0.535592	-4.762341		3.01	-8.98	-9.996185
3.02	-9.996185	-8.98	0	-1.925873	-3.803912	-1.017777	-7.542535	3.288319	0.001526	-4.255741		3.02	-8.98	-9.996185
3.03	-9.996185	-8.98	0	-1.715725	-3.803912	-1.017777	-7.542535	3.254749	0.001526	-4.289311		3.03	-8.98	-9.996185
3.04	-9.996185	-8.98	0	-1.764664	-3.855775	-1.017777	-7.542535	3.224231	0.001526	-4.319829		3.04	-8.98	-9.996185
3.05	-9.996185	-8.98	0	-1.764664	-3.903972	-1.017777	-7.542535	3.193713	0.001526	-4.350347		3.05	-8.98	-9.996185
3.06	-9.996185	-8.98	0	-1.810723	-3.900213	-1.017777	-7.542535	3.160143	0.001526	-4.383917		3.06	-8.98	-9.996185
3.07	-9.996185	-8.98	0	-1.833753	-3.948364	-1.017777	-7.542535	3.129625	0.001526	-4.414435		3.07	-8.98	-9.996185
3.08	-9.996185	-8.98	0	-1.810723	-3.952169	-1.017777	-7.542535	3.096056	0.001526	-4.448005		3.08	-8.98	-9.996185
3.09	-9.996185	-8.98	0	-1.833753	-4.000366	-1.017777	-7.542535	3.065537	0.001526	-4.478523		3.09	-8.98	-9.996185
3.1	-9.996185	-8.98	0	-1.810723	-4.039358	-1.017777	-7.542535	3.031968	0.001526	-4.512093		3.1	-8.98	-9.996185
3.11	-9.996185	-8.98	0	-1.810723	-4.044666	-1.017777	-7.542535	3.00145	0.001526	-4.542611		3.11	-8.98	-9.996185
3.12	-9.996185	-8.98	0	-1.856783	-4.090131	-1.017777	-7.542535	2.970932	0.001526	-4.573129		3.12	-8.98	-9.996185
3.13	-9.996185	-8.98	0	-1.856783	-4.092816	-1.017777	-7.542535	2.937362	0.001526	-4.606699		3.13	-8.98	-9.996185
3.13	-9.996185	-8.98	0	-1.856783	-4.092816	-1.017777	-7.542535	2.937362	0.001526	-4.606699		3.13	-8.98	-9.996185
3.14	-9.996185	-8.98	0	-1.902843	-4.142326	-1.017777	-7.542535	2.906844	0.001526	-4.637217		3.14	-8.98	-9.996185
3.15	-9.996185	-8.98	0	-1.833753	-4.139609	-1.017777	-7.542535	2.873274	0.001526	-4.670787		3.15	-8.98	-9.996185
3.16	-9.996185	-8.98	0	-1.856783	-4.193155	-1.017777	-7.542535	2.842756	0.001526	-4.701305		3.16	-8.98	-9.996185
3.17	-9.996185	-8.98	0	-1.856783	-4.237269	-1.017777	-7.542535	2.809186	0.001526	-4.734874		3.17	-8.98	-9.996185
3.18	-9.996185	-8.98	0	-1.856783	-4.248303	-1.017777	-7.542535	2.778668	0.001526	-4.765393		3.18	-8.98	-9.996185
3.19	-9.996185	-8.98	0	-1.879813	-4.286825	-1.017777	-7.542535	2.745098	0.001526	-4.798962		3.19	-8.98	-9.996185
3.2	-9.996185	-8.98	0	-1.902843	-4.28542	-1.017777	-7.542535	2.71458	0.001526	-4.82948		3.2	-8.98	-9.996185
3.21	-9.996185	-8.98	0	-1.948902	-4.33357	-1.017777	-7.542535	2.684062	0.001526	-4.859998		3.21	-8.98	-9.996185
3.22	-9.996185	-8.98	0	-1.902843	-4.388819	-1.017777	-7.542535	2.650492	0.001526	-4.893568		3.22	-8.98	-9.996185
3.23	-9.996185	-8.98	0	-1.994962	-4.393131	-1.017777	-7.542535	2.619974	0.001526	-4.924086		3.23	-8.98	-9.996185
3.24	-9.996185	-8.98	0	-1.879813	-4.429872	-1.017777	-7.542535	2.586404	0.001526	-4.957656		3.24	-8.98	-9.996185
3.25	-9.996185	-8.98	0	-2.017992	-4.429872	-1.017777	-7.542535	2.555886	0.001526	-4.988174		3.25	-8.98	-9.996185
3.26	-9.996185	-8.98	0	-1.994962	-4.478023	-1.017777	-7.542535	2.522316	0.001526	-5.021744		3.26	-8.98	-9.996185
3.27	-9.996185	-8.98	0	-2.017992	-4.479492	-1.017777	-7.542535	2.491798	0.001526	-5.052262		3.27	-8.98	-9.996185
3.28	-9.996185	-8.98	0	-2.064052	-4.529143	-1.017777	-7.542535	2.46128	0.001526	-5.08278		3.28	-8.98	-9.996185
3.29	-9.996185	-8.98	0	-2.041022	-4.575825	-1.017777	-7.542535	2.42771	0.001526	-5.11635		3.29	-8.98	-9.996185
3.29	-9.996185	-8.98	0	-2.041022	-4.575825	-1.017777	-7.542535	2.42771	0.001526	-5.11635		3.29	-8.98	-9.996185
3.3	-9.996185	-8.98	0	-2.041022	-4.580233	-1.017777	-7.542535	2.397192	0.001526	-5.146868		3.3	-8.98	-9.996185
3.31	-9.996185	-8.98	0	-1.994962	-4.623991	-1.017777	-7.542535	2.363622	0.001526	-5.180438		3.31	-8.98	-9.996185
3.32	-9.996185	-8.98	0	-2.041022	-4.622475	-1.017777	-7.542535	2.333104	0.001526	-5.210956		3.32	-8.98	-9.996185
3.33	-9.996185	-8.98	0	-2.087082	-4.675127	-1.017777	-7.542535	2.299535	0.001526	-5.244526		3.33	-8.98	-9.996185
3.34	-9.996185	-8.98	0	-2.064052	-4.720325	-1.017777	-7.542535	2.269017	0.001526	-5.275044		3.34	-8.98	-9.996185
3.35	-9.996185	-8.98	0	-2.017992	-4.718777	-1.017777	-7.542535	2.235447	0.001526	-5.308614		3.35	-8.98	-9.996185
3.36	-9.996185	-8.98	0	-2.064052	-4.766927	-1.017777	-7.542535	2.204929	0.001526	-5.339132		3.36	-8.98	-9.996185
3.37	-9.996185	-8.98	0	-2.110112	-4.771521	-1.017777	-7.542535	2.174411	0.001526	-5.36965		3.37	-8.98	-9.996185
3.38	-9.996185	-8.98	0	-2.087082	-4.804119	-1.017777	-7.542535	2.140841	0.001526	-5.40322		3.38	-8.98	-9.996185
3.39	-9.996185	-8.98	0	-2.064052	-4.863229	-1.017777	-7.542535	2.110323	0.001526	-5.433738		3.39	-8.98	-9.996185
3.4	-9.996185	-8.98	0	-2.133141	-4.863229	-1.017777	-7.542535	2.076753	0.001526	-5.467308		3.4	-8.98	-9.996185
3.41	-9.996185	-8.98	0	-2.133141	-4.914602	-1.017777	-7.542535	2.046235	0.001526	-5.497826		3.41	-8.98	-9.996185
3.42	-9.996185	-8.98	0	-2.133141	-4.91138	-1.017777	-7.542535	2.012665	0.001526	-5.531395		3.42	-8.98	-9.996185
3.43	-9.996185	-8.98	0	-2.133141	-4.965937	-1.017777	-7.542535	1.982147	0.001526	-5.561913		3.43	-8.98	-9.996185
3.44	-9.996185	-8.98	0	-2.133141	-4.95953	-1.017777	-7.542535	1.951629	0.001526	-5.592432		3.44	-8.98	-9.996185
3.45	-9.996185	-8.98	0	-2.202231	-5.006038	-1.017777	-7.542535	1.918059	0.001526	-5.626001		3.45	-8.98	-9.996185
3.46	-9.996185	-8.98	0	-2.156171	-5.060704	-1.017777	-7.542535	1.887541	0.001526	-5.656519		3.46	-8.98	-9.996185
3.47	-9.996185	-8.98	0	-2.202231	-5.059149	-1.017777	-7.542535	1.853971	0.001526	-5.690089		3.47	-8.98	-9.996185
3.48	-9.996185	-8.98	0	-2.248291	-5.103983	-1.017777	-7.542535	1.823453	0.001526	-5.720607		3.48	-8.98	-9.996185
3.49	-9.996185	-8.98	0	-2.225261	-5.107332	-1.017777	-7.542535	1.789883	0.001526	-5.754177		3.49	-8.98	-9.996185
3.5	-9.996185	-8.98	0	-2.248291	-5.155514	-1.017777	-7.542535	1.759365	0.001526	-5.784695		3.5	-8.98	-9.996185
3.51	-9.996185	-8.98	0	-2.110112	-5.200284	-1.017777	-7.542535	1.725795	0.001526	-5.818265		3.51	-8.98	-9.996185
3.52	-9.996185	-8.98	0	-2.225261	-5.200284	-1.017777	-7.542535	1.695277	0.001526	-5.848783		3.52	-8.98	-9.996185
3.53	-9.996185	-8.98	0	-2.202231	-5.248435	-1.017777	-7.542535	1.664759	0.001526	-5.879301		3.53	-8.98	-9.996185
3.54	-9.996185	-8.98	0	-2.31738	-5.251879	-1.017777	-7.542535	1.631189	0.001526	-5.912871		3.54	-8.98	-9.996185
3.55	-9.996185	-8.98	0	-2.248291	-5.300061	-1.017777	-7.542535	1.600671	0.001526	-5.943389		3.55	-8.98	-9.996185
3.56	-9.996185	-8.98	0	-2.225261	-5.34649	-1.017777	-7.542535	1.567102	0.001526	-5.976959		3.56	-8.98	-9.996185
3.57	-9.996185	-8.98	0	-2.29435	-5.348244	-1.017777	-7.542535	1.536584	0.001526	-6.007477		3.57	-8.98	-9.996185
3.58	-9.996185	-8.98	0	-2.248291	-5.396426	-1.017777	-7.542535	1.503014	0.001526	-6.041047		3.58	-8.98	-9.996185
3.59	-9.996185	-8.98	0	-2.29435	-5.391118	-1.017777	-7.542535	1.472496	0.001526	-6.071565		3.59	-8.98	-9.996185
3.6	-9.996185	-8.98	0	-2.29435	-5.444608	-1.017777	-7.542535	1.441978	0.001526	-6.102083		3.6	-8.98	-9.996185
3.61	-9.996185	-8.98	0	-2.31738	-5.441038	-1.017777	-7.542535	1.408408	0.001526	-6.135653		3.61	-8.98	-9.996185
3.61	-9.996185	-8.98	0	-2.31738	-5.441038	-1.017777	-7.542535	1.408408	0.001526	-6.135653		3.61	-8.98	-9.996185
3.62	-9.996185	-8.98	0	-2.31738	-5.489189	-1.017777	-7.542535	1.37789	0.001526	-6.166171		3.62	-8.98	-9.996185
3.63	-9.996185	-8.98	0	-2.31738	-5.540973	-1.017777	-7.542535	1.34432	0.001526	-6.199741		3.63	-8.98	-9.996185
3.64	-9.996185	-8.98	0	-2.31738	-5.540973	-1.017777	-7.542535	1.313802	0.001526	-6.230259		3.64	-8.98	-9.996185
3.65	-9.996185	-8.98	0	-2.31738	-5.585491	-1.017777	-7.542535	1.280232	0.001526	-6.263828		3.65	-8.98	-9.996185
3.66	-9.996185	-8.98	0	-2.34041	-5.589155	-1.017777	-7.542535	1.249714	0.001526	-6.294347		3.66	-8.98	-9.996185
3.67	-9.996185	-8.98	0	-2.271321	-5.63549	-1.017777	-7.542535	1.216144	0.001526	-6.327916		3.67	-8.98	-9.996185
3.68	-9.996185	-8.98	0	-2.29435	-5.689132	-1.017777	-7.542535	1.185626	0.001526	-6.358434		3.68	-8.98	-9.996185
3.69	-9.996185	-8.98	0	-2.34041	-5.683656	-1.017777	-7.542535	1.155108	0.001526	-6.388952		3.69	-8.98	-9.996185
3.7	-9.996185	-8.98	0	-2.36344	-5.733703	-1.017777	-7.542535	1.121538	0.001526	-6.422522		3.7	-8.98	-9.996185
3.71	-9.996185	-8.98	0	-2.36344	-5.722424	-1.017777	-7.542535	1.09102	0.001526	-6.45304		3.71	-8.98	-9.996185
3.72	-9.996185	-8.98	0	-2.36344	-5.781885	-1.017777	-7.542535	1.05745	0.001526	-6.48661		3.72	-8.98	-9.996185
3.73	-9.996185	-8.98	0	-2.4095	-5.779989	-1.017777	-7.542535	1.026932	0.001526	-6.517128		3.73	-8.98	-9.996185
3.74	-9.996185	-8.98	0	-2.43253	-5.826244	-1.017777	-7.542535	0.993362	0.001526	-6.550698		3.74	-8.98	-9.996185
3.75	-9.996185	-8.98	0	-2.36344	-5.876322	-1.017777	-7.542535	0.962844	0.001526	-6.581216		3.75	-8.98	-9.996185
3.76	-9.996185	-8.98	0	-2.43253	-5.874395	-1.017777	-7.542535	0.932326	0.001526	-6.611734		3.76	-8.98	-9.996185
3.77	-9.996185	-8.98	0	-2.38647	-5.920603	-1.017777	-7.542535	0.898756	0.001526	-6.645304		3.77	-8.98	-9.996185
3.77	-9.996185	-8.98	0	-2.38647	-5.920603	-1.017777	-7.542535	0.898756	0.001526	-6.645304		3.77	-8.98	-9.996185
3.78	-9.996185	-8.98	0	-2.4095	-5.926432	-1.017777	-7.542535	0.868238	0.001526	-6.675822		3.78	-8.98	-9.996185
3.79	-9.996185	-8.98	0	-2.45556	-5.966779	-1.017777	-7.542535	0.834668	0.001526	-6.709392		3.79	-8.98	-9.996185
3.8	-9.996185	-8.98	0	-2.501619	-6.018848	-1.017777	-7.542535	0.80415	0.001526	-6.73991		3.8	-8.98	-9.996185
3.81	-9.996185	-8.98	0	-2.478589	-6.024648	-1.017777	-7.542535	0.770581	0.001526	-6.77348		3.81	-8.98	-9.996185
3.82	-9.996185	-8.98	0	-2.524649	-6.070979	-1.017777	-7.542535	0.740063	0.001526	-6.803998		3.82	-8.98	-9.996185
3.83	-9.996185	-8.98	0	-2.478589	-6.070979	-1.017777	-7.542535	0.706493	0.001526	-6.837568		3.83	-8.98	-9.996185
3.84	-9.996185	-8.98	0	-2.547679	-6.117155	-1.017777	-7.542535	0.675975	0.001526	-6.868086		3.84	-8.98	-9.996185
3.85	-9.996185	-8.98	0	-2.524649	-6.127061	-1.017777	-7.542535	0.645457	0.001526	-6.898604		3.85	-8.98	-9.996185
3.86	-9.996185	-8.98	0	-2.43253	-6.1633	-1.017777	-7.542535	0.611887	0.001526	-6.932174		3.86	-8.98	-9.996185
3.87	-9.996185	-8.98	0	-2.501619	-6.211451	-1.017777	-7.542535	0.581369	0.001526	-6.962692		3.87	-8.98	-9.996185
3.88	-9.996185	-8.98	0	-2.45556	-6.217437	-1.017777	-7.542535	0.547799	0.001526	-6.996262		3.88	-8.98	-9.996185
3.89	-9.996185	-8.98	0	-2.501619	-6.257548	-1.017777	-7.542535	0.517281	0.001526	-7.02678		3.89	-8.98	-9.996185
3.9	-9.996185	-8.98	0	-2.547679	-6.259602	-1.017777	-7.542535	0.483711	0.001526	-7.060349		3.9	-8.98	-9.996185
3.91	-9.996185	-8.98	0	-2.45556	-6.307752	-1.017777	-7.542535	0.453193	0.001526	-7.090867		3.91	-8.98	-9.996185
3.92	-9.996185	-8.98	0	-2.547679	-6.355903	-1.017777	-7.542535	0.422675	0.001526	-7.121386		3.92	-8.98	-9.996185
3.93	-9.996185	-8.98	0	-2.570709	-6.355903	-1.017777	-7.542535	0.389105	0.001526	-7.154955		3.93	-8.98	-9.996185
3.93	-9.996185	-8.98	0	-2.570709	-6.355903	-1.017777	-7.542535	0.389105	0.001526	-7.154955		3.93	-8.98	-9.996185
3.94	-9.996185	-8.98	0	-2.478589	-6.404054	-1.017777	-7.542535	0.358587	0.001526	-7.185473		3.94	-8.98	-9.996185
3.95	-9.996185	-8.98	0	-2.596617	-6.406155	-1.017777	-7.542535	0.325017	0.001526	-7.219043		3.95	-8.98	-9.996185
3.96	-9.996185	-8.98	0	-2.547679	-6.452205	-1.017777	-7.542535	0.294499	0.001526	-7.249561		3.96	-8.98	-9.996185
3.97	-9.996185	-8.98	0	-2.570709	-6.502488	-1.017777	-7.542535	0.260929	0.001526	-7.283131		3.97	-8.98	-9.996185
3.98	-9.996185	-8.98	0	-2.547679	-6.498223	-1.017777	-7.542535	0.230411	0.001526	-7.313649		3.98	-8.98	-9.996185
