TimeStamp,Reference,Speed,Current,Voltage,Error,Kp x Error,Error Sum / Ti,Td x Delta Err.,PID Output
3.9,9.999237,1.125,2.84131,7.853727,8.900587,8.900587,0.001526,0.001526,8.900587
3.91,9.999237,1.125,2.79525,7.861291,8.900587,8.900587,0.001526,0.001526,8.900587
3.92,9.999237,1.125,2.79525,7.851152,8.900587,8.900587,0.001526,0.001526,8.900587
3.93,9.999237,1.125,2.81828,7.856141,8.900587,8.900587,0.001526,0.001526,8.900587
3.94,9.999237,1,2.74919,7.950092,9.001297,9.001297,0.001526,0.001526,9.001297
3.95,9.999237,1,2.979489,7.962961,9.001297,9.001297,0.001526,0.001526,9.001297
3.96,9.999237,1.125,2.910399,7.863866,8.900587,8.900587,0.001526,0.001526,8.900587
3.96,9.999237,1.125,2.910399,7.863866,8.900587,8.900587,0.001526,0.001526,8.900587
3.97,9.999237,1.125,2.77222,7.848577,8.900587,8.900587,0.001526,0.001526,8.900587
3.98,9.999237,1.125,2.79525,7.853727,8.900587,8.900587,0.001526,0.001526,8.900587
3.99,9.999237,1,2.910399,7.952535,9.001297,9.001297,0.001526,0.001526,9.001297
4,9.999237,1,2.933429,7.950092,9.001297,9.001297,0.001526,0.001526,9.001297
4.01,30.000763,0.875,2.86434,25.842158,29.137102,29.137102,0.001526,0.001526,29.137102
4.02,30.000763,1.75,35.287513,25.021977,28.27039,28.27039,0.001526,0.001526,28.27039
4.03,30.000763,4.25,30.652753,22.793519,25.76791,25.76791,0.001526,0.001526,25.76791
4.04,30.000763,6.375,21.889888,20.897439,23.634699,23.634699,0.001526,0.001526,23.634699
4.05,30.000763,8,15.29471,19.452916,22.001984,22.001984,0.001526,0.001526,22.001984
4.06,30.000763,9,10.936308,18.586201,21.000992,21.000992,0.001526,0.001526,21.000992
4.07,30.000763,9.75,8.189996,17.917967,20.268559,20.268559,0.001526,0.001526,20.268559
4.08,30.000763,10.125,6.505937,17.634749,19.902342,19.902342,0.001526,0.001526,19.902342
4.09,30.000763,10.25,5.953221,17.507046,19.768063,19.768063,0.001526,0.001526,19.768063
4.1,30.000763,10.375,5.699892,17.404886,19.636835,19.636835,0.001526,0.001526,19.636835
