TimeStamp,Reference,Position,Speed,Current,Voltage,Error,Kp x Error,Error Sum / Ti,Td x Delta PV,PID Output
11.78,0.001526,0.2,0,-0.017272,0,0.001526,0.001526,0.001526,0.001526,0.001526
11.79,0.001526,0.2,0,-0.040302,0,0.001526,0.001526,0.001526,0.001526,0.001526
11.8,0.001526,0.2,0,-0.017272,0,0.001526,0.001526,0.001526,0.001526,0.001526
11.81,0.001526,0.2,0,0.028787,0,0.001526,0.001526,0.001526,0.001526,0.001526
11.82,0.001526,0.2,0,0.002879,0,0.001526,0.001526,0.001526,0.001526,0.001526
11.83,0.001526,0.2,0,0.028787,0,0.001526,0.001526,0.001526,0.001526,0.001526
11.84,0.001526,0.2,0,0.002879,0,0.001526,0.001526,0.001526,0.001526,0.001526
11.85,0.001526,0.2,0,-0.040302,0,0.001526,0.001526,0.001526,0.001526,0.001526
11.86,0.001526,0.2,0,-0.017272,0,0.001526,0.001526,0.001526,0.001526,0.001526
11.87,0.001526,0.2,0,-0.017272,0,0.001526,0.001526,0.001526,0.001526,0.001526
11.88,0.001526,0.2,0,-0.040302,0,0.001526,0.001526,0.001526,0.001526,0.001526
11.89,0.001526,0.2,0,-0.017272,0,0.001526,0.001526,0.001526,0.001526,0.001526
11.9,0.001526,0.2,0,0.028787,0,0.001526,0.001526,0.001526,0.001526,0.001526
11.91,0.001526,0.2,0,-0.063332,0,0.001526,0.001526,0.001526,0.001526,0.001526
11.92,0.001526,0.2,0,0.002879,0,0.001526,0.001526,0.001526,0.001526,0.001526
11.93,0.001526,0.2,0,0.028787,0,0.001526,0.001526,0.001526,0.001526,0.001526
11.93,0.001526,0.2,0,0.028787,0,0.001526,0.001526,0.001526,0.001526,0.001526
11.94,0.001526,0.2,0,0.002879,0,0.001526,0.001526,0.001526,0.001526,0.001526
11.95,0.001526,0.2,0,0.097877,0,0.001526,0.001526,0.001526,0.001526,0.001526
11.96,0.001526,0.2,0,-0.040302,0,0.001526,0.001526,0.001526,0.001526,0.001526
11.97,0.001526,0.2,0,-0.017272,0,0.001526,0.001526,0.001526,0.001526,0.001526
11.98,0.001526,0.2,0,-0.040302,0,0.001526,0.001526,0.001526,0.001526,0.001526
11.99,0.001526,0.2,0,-0.017272,0,0.001526,0.001526,0.001526,0.001526,0.001526
12,0.001526,0.2,0,0.002879,0,0.001526,0.001526,0.001526,0.001526,0.001526
12.01,0.001526,0.2,0,0.025909,0,0.001526,0.001526,0.001526,0.001526,0.001526
12.02,0.001526,0.2,0,0.051817,0,0.001526,0.001526,0.001526,0.001526,0.001526
12.03,0.001526,0.2,0,0.071968,0,0.001526,0.001526,0.001526,0.001526,0.001526
12.04,0.001526,0.2,0,0.002879,0,0.001526,0.001526,0.001526,0.001526,0.001526
12.05,0.001526,0.2,0,0.002879,0,0.001526,0.001526,0.001526,0.001526,0.001526
12.06,0.001526,0.2,0,0.002879,0,0.001526,0.001526,0.001526,0.001526,0.001526
